v_p	A_p	v_s	A_s	νk	ipda	νk	isda
NaN	NaN	NaN	NaN	2117.674	0.0	2117.674	0.0
NaN	NaN	NaN	NaN	2117.722	0.0	2117.722	0.0
NaN	NaN	NaN	NaN	2117.77	0.0	2117.77	0.0
NaN	NaN	NaN	NaN	2117.818	0.0	2117.818	0.0
NaN	NaN	NaN	NaN	2117.866	0.0	2117.866	0.0
NaN	NaN	NaN	NaN	2117.914	0.0	2117.914	0.0
NaN	NaN	NaN	NaN	2117.962	0.0	2117.962	0.0
NaN	NaN	NaN	NaN	2118.01	0.0	2118.01	0.0
NaN	NaN	NaN	NaN	2118.058	0.0	2118.058	0.0
NaN	NaN	NaN	NaN	2118.106	0.0	2118.106	0.0
NaN	NaN	NaN	NaN	2118.154	0.0	2118.154	0.0
NaN	NaN	NaN	NaN	2118.202	0.0	2118.202	0.0
NaN	NaN	NaN	NaN	2118.25	0.0	2118.25	0.0
NaN	NaN	NaN	NaN	2118.298	0.0	2118.298	0.0
NaN	NaN	NaN	NaN	2118.346	0.0	2118.346	0.0
NaN	NaN	NaN	NaN	2118.394	0.0	2118.394	0.0
NaN	NaN	NaN	NaN	2118.442	0.0	2118.442	0.0
NaN	NaN	NaN	NaN	2118.49	0.0	2118.49	0.0
NaN	NaN	NaN	NaN	2118.538	0.0	2118.538	0.0
NaN	NaN	NaN	NaN	2118.586	0.0	2118.586	0.0
NaN	NaN	NaN	NaN	2118.634	0.0	2118.634	0.0
NaN	NaN	NaN	NaN	2118.682	0.0	2118.682	0.0
NaN	NaN	NaN	NaN	2118.73	0.0	2118.73	0.0
NaN	NaN	NaN	NaN	2118.778	0.0	2118.778	0.0
NaN	NaN	NaN	NaN	2118.826	0.0	2118.826	0.0
NaN	NaN	NaN	NaN	2118.874	0.0	2118.874	0.0
NaN	NaN	NaN	NaN	2118.922	0.0	2118.922	0.0
NaN	NaN	NaN	NaN	2118.97	0.0	2118.97	0.0
NaN	NaN	NaN	NaN	2119.018	0.0	2119.018	0.0
NaN	NaN	NaN	NaN	2119.066	0.0	2119.066	0.0
NaN	NaN	NaN	NaN	2119.114	0.0	2119.114	0.0
NaN	NaN	NaN	NaN	2119.162	0.0	2119.162	0.0
NaN	NaN	NaN	NaN	2119.21	0.0	2119.21	0.0
NaN	NaN	NaN	NaN	2119.258	0.0	2119.258	0.0
NaN	NaN	NaN	NaN	2119.306	0.0	2119.306	0.0
NaN	NaN	NaN	NaN	2119.354	0.0	2119.354	0.0
NaN	NaN	NaN	NaN	2119.402	0.0	2119.402	0.0
NaN	NaN	NaN	NaN	2119.45	0.0	2119.45	0.0
NaN	NaN	NaN	NaN	2119.498	0.0	2119.498	0.0
NaN	NaN	NaN	NaN	2119.546	0.0	2119.546	0.0
NaN	NaN	NaN	NaN	2119.594	0.0	2119.594	0.0
NaN	NaN	NaN	NaN	2119.642	0.0	2119.642	0.0
NaN	NaN	NaN	NaN	2119.69	0.0	2119.69	0.0
NaN	NaN	NaN	NaN	2119.738	0.0	2119.738	0.0
NaN	NaN	NaN	NaN	2119.786	0.0	2119.786	0.0
NaN	NaN	NaN	NaN	2119.834	0.0	2119.834	0.0
NaN	NaN	NaN	NaN	2119.882	0.0	2119.882	0.0
NaN	NaN	NaN	NaN	2119.93	0.0	2119.93	0.0
NaN	NaN	NaN	NaN	2119.978	0.0	2119.978	0.0
NaN	NaN	NaN	NaN	2120.026	0.0	2120.026	0.0
NaN	NaN	NaN	NaN	2120.074	0.0	2120.074	0.0
NaN	NaN	NaN	NaN	2120.122	0.0	2120.122	0.0
NaN	NaN	NaN	NaN	2120.17	0.0	2120.17	0.0
NaN	NaN	NaN	NaN	2120.218	0.0	2120.218	0.0
NaN	NaN	NaN	NaN	2120.266	0.0	2120.266	0.0
NaN	NaN	NaN	NaN	2120.314	0.0	2120.314	0.0
NaN	NaN	NaN	NaN	2120.362	0.0	2120.362	0.0
NaN	NaN	NaN	NaN	2120.41	0.0	2120.41	0.0
NaN	NaN	NaN	NaN	2120.458	0.0	2120.458	0.0
NaN	NaN	NaN	NaN	2120.506	0.0	2120.506	0.0
NaN	NaN	NaN	NaN	2120.554	0.0	2120.554	0.0
NaN	NaN	NaN	NaN	2120.602	0.0	2120.602	0.0
NaN	NaN	NaN	NaN	2120.65	0.0	2120.65	0.0
NaN	NaN	NaN	NaN	2120.698	0.0	2120.698	0.0
NaN	NaN	NaN	NaN	2120.746	0.0	2120.746	0.0
NaN	NaN	NaN	NaN	2120.794	0.0	2120.794	0.0
NaN	NaN	NaN	NaN	2120.842	0.0	2120.842	0.0
NaN	NaN	NaN	NaN	2120.89	0.0	2120.89	0.0
NaN	NaN	NaN	NaN	2120.938	0.0	2120.938	0.0
NaN	NaN	NaN	NaN	2120.986	0.0	2120.986	0.0
NaN	NaN	NaN	NaN	2121.034	0.0	2121.034	0.0
NaN	NaN	NaN	NaN	2121.082	0.0	2121.082	0.0
NaN	NaN	NaN	NaN	2121.13	0.0	2121.13	0.0
NaN	NaN	NaN	NaN	2121.178	0.0	2121.178	0.0
NaN	NaN	NaN	NaN	2121.226	0.0	2121.226	0.0
NaN	NaN	NaN	NaN	2121.274	0.0	2121.274	0.0
NaN	NaN	NaN	NaN	2121.322	0.0	2121.322	0.0
NaN	NaN	NaN	NaN	2121.37	0.0	2121.37	0.0
NaN	NaN	NaN	NaN	2121.418	0.0	2121.418	0.0
NaN	NaN	NaN	NaN	2121.466	0.0	2121.466	0.0
NaN	NaN	NaN	NaN	2121.514	0.0	2121.514	0.0
NaN	NaN	NaN	NaN	2121.562	0.0	2121.562	0.0
NaN	NaN	NaN	NaN	2121.61	0.0	2121.61	0.0
NaN	NaN	NaN	NaN	2121.658	0.0	2121.658	0.0
NaN	NaN	NaN	NaN	2121.706	0.0	2121.706	0.0
NaN	NaN	NaN	NaN	2121.754	0.0	2121.754	0.0
NaN	NaN	NaN	NaN	2121.802	0.0	2121.802	0.0
NaN	NaN	NaN	NaN	2121.85	0.0	2121.85	0.0
NaN	NaN	NaN	NaN	2121.898	0.0	2121.898	0.0
NaN	NaN	NaN	NaN	2121.946	0.0	2121.946	0.0
NaN	NaN	NaN	NaN	2121.994	0.0	2121.994	0.0
NaN	NaN	NaN	NaN	2122.042	0.0	2122.042	0.0
NaN	NaN	NaN	NaN	2122.09	0.0	2122.09	0.0
NaN	NaN	NaN	NaN	2122.138	0.0	2122.138	0.0
NaN	NaN	NaN	NaN	2122.186	0.0	2122.186	0.0
NaN	NaN	NaN	NaN	2122.234	0.0	2122.234	0.0
NaN	NaN	NaN	NaN	2122.282	0.0	2122.282	0.0
NaN	NaN	NaN	NaN	2122.33	0.0	2122.33	0.0
NaN	NaN	NaN	NaN	2122.378	0.0	2122.378	0.0
NaN	NaN	NaN	NaN	2122.426	0.0	2122.426	0.0
NaN	NaN	NaN	NaN	2122.474	0.0	2122.474	0.0
NaN	NaN	NaN	NaN	2122.522	0.0	2122.522	0.0
NaN	NaN	NaN	NaN	2122.57	0.0	2122.57	0.0
NaN	NaN	NaN	NaN	2122.618	0.0	2122.618	0.0
NaN	NaN	NaN	NaN	2122.666	0.0	2122.666	0.0
NaN	NaN	NaN	NaN	2122.714	0.0	2122.714	0.0
NaN	NaN	NaN	NaN	2122.762	0.0	2122.762	0.0
NaN	NaN	NaN	NaN	2122.81	0.0	2122.81	0.0
NaN	NaN	NaN	NaN	2122.858	0.0	2122.858	0.0
NaN	NaN	NaN	NaN	2122.906	0.0	2122.906	0.0
NaN	NaN	NaN	NaN	2122.954	0.0	2122.954	0.0
NaN	NaN	NaN	NaN	2123.002	0.0	2123.002	0.0
NaN	NaN	NaN	NaN	2123.05	0.0	2123.05	0.0
NaN	NaN	NaN	NaN	2123.098	0.0	2123.098	0.0
NaN	NaN	NaN	NaN	2123.146	0.0	2123.146	0.0
NaN	NaN	NaN	NaN	2123.194	0.0	2123.194	0.0
NaN	NaN	NaN	NaN	2123.242	0.0	2123.242	0.0
NaN	NaN	NaN	NaN	2123.29	0.0	2123.29	0.0
NaN	NaN	NaN	NaN	2123.338	0.0	2123.338	0.0
NaN	NaN	NaN	NaN	2123.386	0.0	2123.386	0.0
NaN	NaN	NaN	NaN	2123.434	0.0	2123.434	0.0
NaN	NaN	NaN	NaN	2123.482	0.0	2123.482	0.0
NaN	NaN	NaN	NaN	2123.53	0.0	2123.53	0.0
NaN	NaN	NaN	NaN	2123.578	0.0	2123.578	0.0
NaN	NaN	NaN	NaN	2123.626	0.0	2123.626	0.0
NaN	NaN	NaN	NaN	2123.674	0.0	2123.674	0.0
NaN	NaN	NaN	NaN	2123.722	0.0	2123.722	0.0
NaN	NaN	NaN	NaN	2123.77	0.0	2123.77	0.0
NaN	NaN	NaN	NaN	2123.818	0.0	2123.818	0.0
NaN	NaN	NaN	NaN	2123.866	0.0	2123.866	0.0
NaN	NaN	NaN	NaN	2123.914	0.0	2123.914	0.0
NaN	NaN	NaN	NaN	2123.962	0.0	2123.962	0.0
NaN	NaN	NaN	NaN	2124.01	0.0	2124.01	0.0
NaN	NaN	NaN	NaN	2124.058	0.0	2124.058	0.0
NaN	NaN	NaN	NaN	2124.106	0.0	2124.106	0.0
NaN	NaN	NaN	NaN	2124.154	0.0	2124.154	0.0
NaN	NaN	NaN	NaN	2124.202	0.0	2124.202	0.0
NaN	NaN	NaN	NaN	2124.25	0.0	2124.25	0.0
NaN	NaN	NaN	NaN	2124.298	0.0	2124.298	0.0
NaN	NaN	NaN	NaN	2124.346	0.0	2124.346	0.0
NaN	NaN	NaN	NaN	2124.394	0.0	2124.394	0.0
NaN	NaN	NaN	NaN	2124.442	0.0	2124.442	0.0
NaN	NaN	NaN	NaN	2124.49	0.0	2124.49	0.0
NaN	NaN	NaN	NaN	2124.538	0.0	2124.538	0.0
NaN	NaN	NaN	NaN	2124.586	0.0	2124.586	0.0
NaN	NaN	NaN	NaN	2124.634	0.0	2124.634	0.0
NaN	NaN	NaN	NaN	2124.682	0.0	2124.682	0.0
NaN	NaN	NaN	NaN	2124.73	0.0	2124.73	0.0
NaN	NaN	NaN	NaN	2124.778	0.0	2124.778	0.0
NaN	NaN	NaN	NaN	2124.826	0.0	2124.826	0.0
NaN	NaN	NaN	NaN	2124.874	0.0	2124.874	0.0
NaN	NaN	NaN	NaN	2124.922	0.0	2124.922	0.0
NaN	NaN	NaN	NaN	2124.97	0.0	2124.97	0.0
NaN	NaN	NaN	NaN	2125.018	0.0	2125.018	0.0
NaN	NaN	NaN	NaN	2125.066	0.0	2125.066	0.0
NaN	NaN	NaN	NaN	2125.114	0.0	2125.114	0.0
NaN	NaN	NaN	NaN	2125.162	0.0	2125.162	0.0
NaN	NaN	NaN	NaN	2125.21	0.0	2125.21	0.0
NaN	NaN	NaN	NaN	2125.258	1.967743e-317	2125.258	2.386053e-317
NaN	NaN	NaN	NaN	2125.306	3.5749038554451673e-308	2125.306	4.334869602412288e-308
NaN	NaN	NaN	NaN	2125.354	4.718953691507716e-299	2125.354	5.722125612231534e-299
NaN	NaN	NaN	NaN	2125.402	4.5259780443047656e-290	2125.402	5.48812651718126e-290
NaN	NaN	NaN	NaN	2125.45	3.1540207639086766e-281	2125.45	3.824513689793304e-281
NaN	NaN	NaN	NaN	2125.498	1.5969893923218682e-272	2125.498	1.936483064182681e-272
NaN	NaN	NaN	NaN	2125.546	5.875230269336512e-264	2125.546	7.124207567967709e-264
NaN	NaN	NaN	NaN	2125.594	1.5704826107671716e-255	2125.594	1.9043413769470314e-255
NaN	NaN	NaN	NaN	2125.642	3.050188991119511e-247	2125.642	3.6986089903025014e-247
NaN	NaN	NaN	NaN	2125.69	4.30433182968285e-239	2125.69	5.219361963753949e-239
NaN	NaN	NaN	NaN	2125.738	4.413367757045758e-231	2125.738	5.351577135464475e-231
NaN	NaN	NaN	NaN	2125.786	3.28790960690656e-223	2125.786	3.9868650981338795e-223
NaN	NaN	NaN	NaN	2125.834	1.7797335948371525e-215	2125.834	2.1580756777277902e-215
NaN	NaN	NaN	NaN	2125.882	6.999636799490637e-208	2125.882	8.487644428205182e-208
NaN	NaN	NaN	NaN	2125.93	2.0002366980912477e-200	2125.93	2.4254541131164326e-200
NaN	NaN	NaN	NaN	2125.978	4.1531025429399465e-193	2125.978	5.035983818605296e-193
NaN	NaN	NaN	NaN	2126.026	6.265407108932801e-186	2126.026	7.597329584649367e-186
NaN	NaN	NaN	NaN	2126.074	6.867699985542313e-179	2126.074	8.327660018176202e-179
NaN	NaN	NaN	NaN	2126.122	5.469639610945981e-172	2126.122	6.632395008197327e-172
NaN	NaN	NaN	NaN	2126.17	3.165129526583535e-165	2126.17	3.837983992656501e-165
NaN	NaN	NaN	NaN	2126.218	1.3307903426045052e-158	2126.218	1.6136944758817129e-158
NaN	NaN	NaN	NaN	2126.266	4.065492571696256e-152	2126.266	4.929749408794798e-152
NaN	NaN	NaN	NaN	2126.314	9.02406222084553e-146	2126.314	1.094242938920918e-145
NaN	NaN	NaN	NaN	2126.362	1.4553798857061525e-139	2126.362	1.7647697061559863e-139
NaN	NaN	NaN	NaN	2126.41	1.7054383850901364e-133	2126.41	2.067986528659729e-133
NaN	NaN	NaN	NaN	2126.458	1.4520483475132694e-127	2126.458	1.760729937752255e-127
NaN	NaN	NaN	NaN	2126.506	8.982795197508519e-122	2126.506	1.0892389675617114e-121
NaN	NaN	NaN	NaN	2126.554	4.037637240698861e-116	2126.554	4.895972492690657e-116
NaN	NaN	NaN	NaN	2126.602	1.318646767931716e-110	2126.602	1.598969377014083e-110
NaN	NaN	NaN	NaN	2126.65	3.12906820675495e-105	2126.65	3.7942566294968695e-105
NaN	NaN	NaN	NaN	2126.698	5.394944274541006e-100	2126.698	6.541820672126515e-100
NaN	NaN	NaN	NaN	2126.746	6.758405947926402e-95	2126.746	8.195131866219158e-95
NaN	NaN	NaN	NaN	2126.794	6.151584069825176e-90	2126.794	7.459309639992508e-90
NaN	NaN	NaN	NaN	2126.842	4.068319299083596e-85	2126.842	4.9331770519205214e-85
NaN	NaN	NaN	NaN	2126.89	1.954917687933074e-80	2126.89	2.3705010269663432e-80
NaN	NaN	NaN	NaN	2126.938	6.8253872892378e-76	2126.938	8.276352338745616e-76
NaN	NaN	NaN	NaN	2126.986	1.731456163006036e-71	2126.986	2.099535258127232e-71
NaN	NaN	NaN	NaN	2127.034	3.1913988176911644e-67	2127.034	3.869837702880606e-67
NaN	NaN	NaN	NaN	2127.082	4.274014950803287e-63	2127.082	5.182600215176608e-63
NaN	NaN	NaN	NaN	2127.13	4.1588798355297765e-59	2127.13	5.042989268537844e-59
NaN	NaN	NaN	NaN	2127.178	2.9403706933077767e-55	2127.178	3.5654451290308646e-55
NaN	NaN	NaN	NaN	2127.226	1.510473730918305e-51	2127.226	1.8315755964513015e-51
NaN	NaN	NaN	NaN	2127.274	5.637799749179977e-48	2127.274	6.836303225076091e-48
NaN	NaN	NaN	NaN	2127.322	1.528943698215432e-44	2127.322	1.8539719748155999e-44
NaN	NaN	NaN	NaN	2127.37	3.012719639674692e-41	2127.37	3.6531742705097393e-41
NaN	NaN	NaN	NaN	2127.418	4.313316454525143e-38	2127.418	5.230256569932443e-38
NaN	NaN	NaN	NaN	2127.466	4.4869301019946617e-35	2127.466	5.440777619916574e-35
NaN	NaN	NaN	NaN	2127.514	3.391350407415376e-32	2127.514	4.112295703039556e-32
NaN	NaN	NaN	NaN	2127.562	1.8624362088791265e-29	2127.562	2.2583594972413327e-29
NaN	NaN	NaN	NaN	2127.61	7.431483735675499e-27	2127.61	9.011294833915636e-27
NaN	NaN	NaN	NaN	2127.658	2.1545424171460163e-24	2127.658	2.6125626361227313e-24
NaN	NaN	NaN	NaN	2127.706	4.538579808082395e-22	2127.706	5.503406965521907e-22
NaN	NaN	NaN	NaN	2127.754	6.946569132232869e-20	2127.754	8.423294649054497e-20
NaN	NaN	NaN	NaN	2127.802	7.725139264426724e-18	2127.802	9.367374891373755e-18
NaN	NaN	NaN	NaN	2127.85	6.242062517903618e-16	2127.85	7.569019105218297e-16
NaN	NaN	NaN	NaN	2127.898	3.664682994990616e-14	2127.898	4.443730401204882e-14
NaN	NaN	NaN	NaN	2127.946	1.5632657938556154e-12	2127.946	1.8955869945112126e-12
NaN	NaN	NaN	NaN	2127.994	4.845306923584928e-11	2127.994	5.875318680647319e-11
NaN	NaN	NaN	NaN	2128.042	1.0912179346193293e-9	2128.042	1.3231840117439894e-9
NaN	NaN	NaN	NaN	2128.09	1.785777325315611e-8	2128.09	2.1653781565106904e-8
NaN	NaN	NaN	NaN	2128.138	2.1238696879641823e-7	2128.138	2.575319933024655e-7
NaN	NaN	NaN	NaN	2128.186	1.8363716339871271e-6	2128.186	2.2267015092043396e-6
NaN	NaN	NaN	NaN	2128.234	1.1553012576675047e-5	2128.234	1.4008932164003959e-5
NaN	NaN	NaN	NaN	2128.282	5.299891077596152e-5	2128.282	6.427252484828209e-5
NaN	NaN	NaN	NaN	2128.33	0.0001782609615001667	2128.33	0.0002162656698201173
NaN	NaN	NaN	NaN	2128.378	0.00044577990304000566	2128.378	0.0005414214569698473
NaN	NaN	NaN	NaN	2128.426	0.0008579190041630837	2128.426	0.001044372648097153
NaN	NaN	NaN	NaN	2128.474	0.0013719005050495839	2128.474	0.0016729149890292651
NaN	NaN	NaN	NaN	2128.522	0.0020690139670517843	2128.522	0.002501037720959369
NaN	NaN	NaN	NaN	2128.57	0.0032723136034028748	2128.57	0.0038241859396781932
NaN	NaN	NaN	NaN	2128.618	0.0053924714356425405	2128.618	0.005958624806397138
NaN	NaN	NaN	NaN	2128.666	0.008630204622687722	2128.666	0.009000074964509797
NaN	NaN	NaN	NaN	2128.714	0.012706408898927662	2128.714	0.012703404537133369
NaN	NaN	NaN	NaN	2128.762	0.016801272539867684	2128.762	0.01647271425950668
NaN	NaN	NaN	NaN	2128.81	0.020004526353673672	2128.81	0.01968293603279786
NaN	NaN	NaN	NaN	2128.858	0.02207793034856328	2128.858	0.022222570608364984
NaN	NaN	NaN	NaN	2128.906	0.023750156289618015	2128.906	0.024668838498129394
NaN	NaN	NaN	NaN	2128.954	0.026040814822167076	2128.954	0.027751933737056415
NaN	NaN	NaN	NaN	2129.002	0.02911781960042493	2129.002	0.0314587090695008
NaN	NaN	NaN	NaN	2129.05	0.032051942477956744	2129.05	0.03487750469459102
NaN	NaN	NaN	NaN	2129.098	0.03401191375390225	2129.098	0.03733822385918911
NaN	NaN	NaN	NaN	2129.146	0.03545534067538635	2129.146	0.03950611378410685
NaN	NaN	NaN	NaN	2129.194	0.037679606064052816	2129.194	0.04277876627113242
NaN	NaN	NaN	NaN	2129.242	0.04123277987362786	2129.242	0.04755715376327277
NaN	NaN	NaN	NaN	2129.29	0.04520516858298207	2129.29	0.05261343189343369
NaN	NaN	NaN	NaN	2129.338	0.04824065610022426	2129.338	0.0563412863210404
NaN	NaN	NaN	NaN	2129.386	0.04981546348879302	2129.386	0.05815068288826117
NaN	NaN	NaN	NaN	2129.434	0.05026185722603179	2129.434	0.05845729829565469
NaN	NaN	NaN	NaN	2129.482	0.050111027582495374	2129.482	0.05798814666053901
NaN	NaN	NaN	NaN	2129.53	0.04993659256680056	2129.53	0.05756073992819335
NaN	NaN	NaN	NaN	2129.578	0.05046787805756352	2129.578	0.05809450011068391
NaN	NaN	NaN	NaN	2129.626	0.05234504832904785	2129.626	0.06033572725670744
NaN	NaN	NaN	NaN	2129.674	0.05575329952654505	2129.674	0.06451923458233645
NaN	NaN	NaN	NaN	2129.722	0.060246054402807364	2129.722	0.07016032978711638
NaN	NaN	NaN	NaN	2129.77	0.06467298203876043	2129.77	0.07587385802156926
NaN	NaN	NaN	NaN	2129.818	0.0675225061162053	2129.818	0.07971211173182484
NaN	NaN	NaN	NaN	2129.866	0.06809531602837038	2129.866	0.08064541766056255
NaN	NaN	NaN	NaN	2129.914	0.06753350657214076	2129.914	0.07993639615437108
NaN	NaN	NaN	NaN	2129.962	0.06797020554714722	2129.962	0.08016946538548791
NaN	NaN	NaN	NaN	2130.01	0.07041204456460466	2130.01	0.08271384551112827
NaN	NaN	NaN	NaN	2130.058	0.07414066416194215	2130.058	0.08696412690753177
NaN	NaN	NaN	NaN	2130.106	0.07812952637827619	2130.106	0.0918244741919224
NaN	NaN	NaN	NaN	2130.154	0.08205368365221402	2130.154	0.09672551530508959
NaN	NaN	NaN	NaN	2130.202	0.08596878464631692	2130.202	0.10141841017282578
NaN	NaN	NaN	NaN	2130.25	0.09000673710581544	2130.25	0.10593292352065503
NaN	NaN	NaN	NaN	2130.298	0.09446636641204191	2130.298	0.11073896375751378
NaN	NaN	NaN	NaN	2130.346	0.09946056230479632	2130.346	0.1161772246030983
NaN	NaN	NaN	NaN	2130.394	0.10406872320922356	2130.394	0.12121144581885152
NaN	NaN	NaN	NaN	2130.442	0.10630032519635386	2130.442	0.1232470430855869
NaN	NaN	NaN	NaN	2130.49	0.10501954505267988	2130.49	0.12074201586992443
NaN	NaN	NaN	NaN	2130.538	0.10198319952843622	2130.538	0.11601057471988718
NaN	NaN	NaN	NaN	2130.586	0.10077119719901761	2130.586	0.11376480822599638
NaN	NaN	NaN	NaN	2130.634	0.10363977195161954	2130.634	0.11703236874711546
NaN	NaN	NaN	NaN	2130.682	0.1101965689880921	2130.682	0.12554375482304383
NaN	NaN	NaN	NaN	2130.73	0.1184669143234526	2130.73	0.1369209118272846
NaN	NaN	NaN	NaN	2130.778	0.1260205620601505	2130.778	0.14776227979175288
NaN	NaN	NaN	NaN	2130.826	0.13051605693888993	2130.826	0.1544010413645351
NaN	NaN	NaN	NaN	2130.874	0.13082068700521976	2130.874	0.15488359372534447
NaN	NaN	NaN	NaN	2130.922	0.12824850553290498	2130.922	0.1508140487269108
NaN	NaN	NaN	NaN	2130.97	0.12603914348119927	2130.97	0.14644712152053976
NaN	NaN	NaN	NaN	2131.018	0.12700016546030232	2131.018	0.1456656847538346
NaN	NaN	NaN	NaN	2131.066	0.131530981027709	2131.066	0.14964811803532163
NaN	NaN	NaN	NaN	2131.114	0.13803615244515163	2131.114	0.1570412244190498
NaN	NaN	NaN	NaN	2131.162	0.1449435604705769	2131.162	0.16610350024050177
NaN	NaN	NaN	NaN	2131.21	0.15199234358032962	2131.21	0.17663939580786614
NaN	NaN	NaN	NaN	2131.258	0.1598819780095235	2131.258	0.18954632307303737
NaN	NaN	NaN	NaN	2131.306	0.16855930103175318	2131.306	0.2036611321294387
NaN	NaN	NaN	NaN	2131.354	0.1759333976952894	2131.354	0.21423542192714132
NaN	NaN	NaN	NaN	2131.402	0.17965662471039426	2131.402	0.21736014609153886
NaN	NaN	NaN	NaN	2131.45	0.18020638278079207	2131.45	0.21514920718769678
NaN	NaN	NaN	NaN	2131.498	0.18046978965334753	2131.498	0.21346456498338953
NaN	NaN	NaN	NaN	2131.546	0.18239071672828777	2131.546	0.21542051384899072
NaN	NaN	NaN	NaN	2131.594	0.18563824491564887	2131.594	0.2199200179790217
NaN	NaN	NaN	NaN	2131.642	0.18932456066110911	2131.642	0.22523406815380156
NaN	NaN	NaN	NaN	2131.69	0.19339571453207366	2131.69	0.23088938622531666
NaN	NaN	NaN	NaN	2131.738	0.19803254945765314	2131.738	0.23651258132037659
NaN	NaN	NaN	NaN	2131.786	0.202839039309407	2131.786	0.2413328762214576
NaN	NaN	NaN	NaN	2131.834	0.207502170549746	2131.834	0.2455832246711496
NaN	NaN	NaN	NaN	2131.882	0.2129464699389015	2131.882	0.2515737335049338
NaN	NaN	NaN	NaN	2131.93	0.22060568703911512	2131.93	0.261895080216957
NaN	NaN	NaN	NaN	2131.978	0.22990618855910108	2131.978	0.27555788395086017
NaN	NaN	NaN	NaN	2132.026	0.23750074159097878	2132.026	0.28706771740096676
NaN	NaN	NaN	NaN	2132.074	0.24029514357693588	2132.074	0.2910914769663055
NaN	NaN	NaN	NaN	2132.122	0.23916594679453584	2132.122	0.28812376617268126
NaN	NaN	NaN	NaN	2132.17	0.2388033116133665	2132.17	0.2847615582839562
NaN	NaN	NaN	NaN	2132.218	0.24381809260478465	2132.218	0.2884986256123925
NaN	NaN	NaN	NaN	2132.266	0.2555303511260116	2132.266	0.3025756697653249
NaN	NaN	NaN	NaN	2132.314	0.27199909273093953	2132.314	0.32474323921008286
NaN	NaN	NaN	NaN	2132.362	0.2897626419272201	2132.362	0.34911143802562494
NaN	NaN	NaN	NaN	2132.41	0.3050710530432549	2132.41	0.3688258762326196
NaN	NaN	NaN	NaN	2132.458	0.3149137792483138	2132.458	0.3793952345970441
NaN	NaN	NaN	NaN	2132.506	0.3193478231289597	2132.506	0.3826183565842577
NaN	NaN	NaN	NaN	2132.554	0.3229732453284718	2132.554	0.3866177799457595
NaN	NaN	NaN	NaN	2132.602	0.331255867250847	2132.602	0.39852278885427667
NaN	NaN	NaN	NaN	2132.65	0.3446061120158025	2132.65	0.417111686515374
NaN	NaN	NaN	NaN	2132.698	0.3586837837820573	2132.698	0.43544927477137096
NaN	NaN	NaN	NaN	2132.746	0.3702811282125871	2132.746	0.4493758431180559
NaN	NaN	NaN	NaN	2132.794	0.37956610370569055	2132.794	0.4595702044134009
NaN	NaN	NaN	NaN	2132.842	0.3874261847684412	2132.842	0.467363666042389
NaN	NaN	NaN	NaN	2132.89	0.39477871968317524	2132.89	0.4740830163020464
NaN	NaN	NaN	NaN	2132.938	0.4045972834541083	2132.938	0.484194953307718
NaN	NaN	NaN	NaN	2132.986	0.42084375784950073	2132.986	0.5036791752928137
NaN	NaN	NaN	NaN	2133.034	0.443705049307256	2133.034	0.5329888834196914
NaN	NaN	NaN	NaN	2133.082	0.46805032906047017	2133.082	0.5648343861012638
NaN	NaN	NaN	NaN	2133.13	0.4885296852039393	2133.13	0.5918256759278117
NaN	NaN	NaN	NaN	2133.178	0.5043597843526949	2133.178	0.6134818986006327
NaN	NaN	NaN	NaN	2133.226	0.5177183596241894	2133.226	0.6331632421783632
NaN	NaN	NaN	NaN	2133.274	0.5308483332142971	2133.274	0.6530019029764255
NaN	NaN	NaN	NaN	2133.322	0.5458489967982607	2133.322	0.6741817473491255
NaN	NaN	NaN	NaN	2133.37	0.563674949971706	2133.37	0.6972499934383705
NaN	NaN	NaN	NaN	2133.418	0.5830525361398222	2133.418	0.7212207503728572
NaN	NaN	NaN	NaN	2133.466	0.6021878990437064	2133.466	0.7446068500222782
NaN	NaN	NaN	NaN	2133.514	0.6210808225635773	2133.514	0.7673210031286389
NaN	NaN	NaN	NaN	2133.562	0.6422711473747537	2133.562	0.7925668116439845
NaN	NaN	NaN	NaN	2133.61	0.6692749605814601	2133.61	0.8260818260587964
NaN	NaN	NaN	NaN	2133.658	0.7030413306204477	2133.658	0.8704370055208435
NaN	NaN	NaN	NaN	2133.706	0.7407547746069766	2133.706	0.921739994550213
NaN	NaN	NaN	NaN	2133.754	0.7786464027666772	2133.754	0.973857368993993
NaN	NaN	NaN	NaN	2133.802	0.8144210741167368	2133.802	1.0233587358125988
NaN	NaN	NaN	NaN	2133.85	0.848183640687917	2133.85	1.0709054764568002
NaN	NaN	NaN	NaN	2133.898	0.8821697531216747	2133.898	1.1191581990485553
NaN	NaN	NaN	NaN	2133.946	0.9167887557457634	2133.946	1.1668397476501804
NaN	NaN	NaN	NaN	2133.994	0.9483557942679947	2133.994	1.2079137779318154
NaN	NaN	NaN	NaN	2134.042	0.9749658206629607	2134.042	1.2413315840927226
NaN	NaN	NaN	NaN	2134.09	1.000664623133009	2134.09	1.274988316981251
NaN	NaN	NaN	NaN	2134.138	1.0297104322928725	2134.138	1.3153572564352396
NaN	NaN	NaN	NaN	2134.186	1.0617148144520774	2134.186	1.360961951791027
NaN	NaN	NaN	NaN	2134.234	1.0941511540670488	2134.234	1.4072093674187562
