v_p	A_p	v_s	A_s	νk	ipda	νk	isda
NaN	NaN	NaN	NaN	2142.69	27.779726854070788	2142.69	0.2620668993043195
NaN	NaN	NaN	NaN	2142.71	29.584886218189602	2142.71	0.26044053962005403
NaN	NaN	NaN	NaN	2142.73	31.966737734136068	2142.73	0.2588648568219794
NaN	NaN	NaN	NaN	2142.75	34.99346244282289	2142.75	0.25772195923939833
NaN	NaN	NaN	NaN	2142.77	38.73498971112037	2142.77	0.2574084664229384
NaN	NaN	NaN	NaN	2142.79	43.263018669829435	2142.79	0.25831612349508115
NaN	NaN	NaN	NaN	2142.81	48.64756619923591	2142.81	0.2608227332722771
NaN	NaN	NaN	NaN	2142.83	54.94791798169765	2142.83	0.26528572236311077
NaN	NaN	NaN	NaN	2142.85	62.19646697462864	2142.85	0.27202922430397775
NaN	NaN	NaN	NaN	2142.87	70.3755753935418	2142.87	0.2813192242748791
NaN	NaN	NaN	NaN	2142.89	79.39020969889688	2142.89	0.2933282807748135
NaN	NaN	NaN	NaN	2142.91	89.04198400153628	2142.91	0.30809881249326787
NaN	NaN	NaN	NaN	2142.93	99.01232273464002	2142.93	0.32551931456475336
NaN	NaN	NaN	NaN	2142.95	108.86266115675996	2142.95	0.34532906497575605
NaN	NaN	NaN	NaN	2142.97	118.05732951117784	2142.97	0.36716220089348695
NaN	NaN	NaN	NaN	2142.99	126.01013803034942	2142.99	0.3906306017225702
NaN	NaN	NaN	NaN	2143.01	132.14967379600745	2143.01	0.4154280560007425
NaN	NaN	NaN	NaN	2143.03	135.9926361193831	2143.03	0.4414204413991109
NaN	NaN	NaN	NaN	2143.05	137.2111194944255	2143.05	0.46867624326409113
NaN	NaN	NaN	NaN	2143.07	135.68002425262222	2143.07	0.4973976525622756
NaN	NaN	NaN	NaN	2143.09	131.49490391263538	2143.09	0.527739749463761
NaN	NaN	NaN	NaN	2143.11	124.95725033874977	2143.11	0.5595498926665846
NaN	NaN	NaN	NaN	2143.13	116.53126856843664	2143.13	0.5921062041410748
NaN	NaN	NaN	NaN	2143.15	106.78152449352643	2143.15	0.6239603957390542
NaN	NaN	NaN	NaN	2143.17	96.30336881426517	2143.17	0.6529764152303588
NaN	NaN	NaN	NaN	2143.19	85.6578074954972	2143.19	0.6765982156397934
NaN	NaN	NaN	NaN	2143.21	75.32022214015757	2143.21	0.6922957516119095
NaN	NaN	NaN	NaN	2143.23	65.64881954323612	2143.23	0.6980641739749951
NaN	NaN	NaN	NaN	2143.25	56.87451948471944	2143.25	0.6928236697770026
NaN	NaN	NaN	NaN	2143.27	49.10981028909342	2143.27	0.6766026230320931
NaN	NaN	NaN	NaN	2143.29	42.37077303957539	2143.29	0.6504693167403145
NaN	NaN	NaN	NaN	2143.31	36.60490639024367	2143.31	0.6162673548012372
NaN	NaN	NaN	NaN	2143.33	31.718026664553943	2143.33	0.5762652462176511
NaN	NaN	NaN	NaN	2143.35	27.595960080651647	2143.35	0.5328304624681143
NaN	NaN	NaN	NaN	2143.37	24.11980509782192	2143.37	0.4881932539412721
NaN	NaN	NaN	NaN	2143.39	21.175881259434252	2143.39	0.4443076285953698
NaN	NaN	NaN	NaN	2143.41	18.662309694067215	2143.41	0.40277827926467175
NaN	NaN	NaN	NaN	2143.43	16.49360663862041	2143.43	0.36481679843123926
NaN	NaN	NaN	NaN	2143.45	14.603525626246107	2143.45	0.33120986273864456
NaN	NaN	NaN	NaN	2143.47	12.94558743391635	2143.47	0.3023058058311391
NaN	NaN	NaN	NaN	2143.49	11.49079840170419	2143.49	0.2780369330618674
NaN	NaN	NaN	NaN	2143.51	10.222856450624919	2143.51	0.2579885456834007
NaN	NaN	NaN	NaN	2143.53	9.132108339136053	2143.53	0.2415092822907679
NaN	NaN	NaN	NaN	2143.55	8.210023762112769	2143.55	0.2278424628697527
NaN	NaN	NaN	NaN	2143.57	7.445672513467857	2143.57	0.21625221833130173
NaN	NaN	NaN	NaN	2143.59	6.824770038695841	2143.59	0.20612200043598436
NaN	NaN	NaN	NaN	2143.61	6.330781361340711	2143.61	0.1970124560611766
NaN	NaN	NaN	NaN	2143.63	5.94688626837646	2143.63	0.18867573664895665
NaN	NaN	NaN	NaN	2143.65	5.657604854455751	2143.65	0.18103129923381636
NaN	NaN	NaN	NaN	2143.67	5.449462944278807	2143.67	0.17411369467273022
NaN	NaN	NaN	NaN	2143.69	5.310836608097295	2143.69	0.16800624974640135
NaN	NaN	NaN	NaN	2143.71	5.231604282410994	2143.71	0.1627760474630919
NaN	NaN	NaN	NaN	2143.73	5.203224888333839	2143.73	0.1584246262770739
NaN	NaN	NaN	NaN	2143.75	5.219446907197351	2143.75	0.15486481541834293
NaN	NaN	NaN	NaN	2143.77	5.277350923941273	2143.77	0.15192747011125804
NaN	NaN	NaN	NaN	2143.79	5.378144856559405	2143.79	0.14939413206203767
NaN	NaN	NaN	NaN	2143.81	5.527189070462794	2143.81	0.1470450739402301
NaN	NaN	NaN	NaN	2143.83	5.733036217829373	2143.83	0.14470878767999146
NaN	NaN	NaN	NaN	2143.85	6.00563146146808	2143.85	0.14229961644821346
NaN	NaN	NaN	NaN	2143.87	6.354069972823976	2143.87	0.13983430634148117
NaN	NaN	NaN	NaN	2143.89	6.784389229779043	2143.89	0.13742403117288537
NaN	NaN	NaN	NaN	2143.91	7.297803433498898	2143.91	0.13524395673242162
NaN	NaN	NaN	NaN	2143.93	7.8896138290428	2143.93	0.13348646855540383
NaN	NaN	NaN	NaN	2143.95	8.54880494451055	2143.95	0.1323068273759483
NaN	NaN	NaN	NaN	2143.97	9.258136301376593	2143.97	0.13177197784781305
NaN	NaN	NaN	NaN	2143.99	9.994459975671283	2143.99	0.13182472243436855
NaN	NaN	NaN	NaN	2144.01	10.729110151061708	2144.01	0.13227523989157908
NaN	NaN	NaN	NaN	2144.03	11.428490467548956	2144.03	0.13282777919589572
NaN	NaN	NaN	NaN	2144.05	12.055259558452837	2144.05	0.13314111870786405
NaN	NaN	NaN	NaN	2144.07	12.57055620767649	2144.07	0.1329089796784482
NaN	NaN	NaN	NaN	2144.09	12.937389530368598	2144.09	0.13193630710109353
NaN	NaN	NaN	NaN	2144.11	13.124758123734447	2144.11	0.13018531726263632
NaN	NaN	NaN	NaN	2144.13	13.111573019976953	2144.13	0.12777446304761084
NaN	NaN	NaN	NaN	2144.15	12.889365692465534	2144.15	0.12493113948177366
NaN	NaN	NaN	NaN	2144.17	12.463156724080953	2144.17	0.12191715587384239
NaN	NaN	NaN	NaN	2144.19	11.8505208792323	2144.19	0.11895600267423172
NaN	NaN	NaN	NaN	2144.21	11.079422346969421	2144.21	0.11618813173445872
NaN	NaN	NaN	NaN	2144.23	10.185530207696157	2144.23	0.11366686719930905
NaN	NaN	NaN	NaN	2144.25	9.20947332968816	2144.25	0.1113903167270449
NaN	NaN	NaN	NaN	2144.27	8.194122707082586	2144.27	0.10935173578046031
NaN	NaN	NaN	NaN	2144.29	7.181794576851479	2144.29	0.10758684981879164
NaN	NaN	NaN	NaN	2144.31	6.211360391355866	2144.31	0.10620137334028061
NaN	NaN	NaN	NaN	2144.33	5.315505871810973	2144.33	0.10537156102965588
NaN	NaN	NaN	NaN	2144.35	4.518571173712159	2144.35	0.10532054948561648
NaN	NaN	NaN	NaN	2144.37	3.8353741349088817	2144.37	0.10628044147972979
NaN	NaN	NaN	NaN	2144.39	3.271185069990171	2144.39	0.10845349590616325
NaN	NaN	NaN	NaN	2144.41	2.8227287288711214	2144.41	0.11198560624256457
NaN	NaN	NaN	NaN	2144.43	2.4798900861114617	2144.43	0.11696196802253724
NaN	NaN	NaN	NaN	2144.45	2.2277610260558958	2144.45	0.12342891808357852
NaN	NaN	NaN	NaN	2144.47	2.048745283701654	2144.47	0.13143814055034161
NaN	NaN	NaN	NaN	2144.49	1.9245475930009546	2144.49	0.14110127542607007
NaN	NaN	NaN	NaN	2144.51	1.8379368872036583	2144.51	0.1526366755694807
NaN	NaN	NaN	NaN	2144.53	1.7741781770394573	2144.53	0.16638802329979097
NaN	NaN	NaN	NaN	2144.55	1.7220104173978936	2144.55	0.182798305114518
NaN	NaN	NaN	NaN	2144.57	1.6740591126164825	2144.57	0.2023321395810464
NaN	NaN	NaN	NaN	2144.59	1.6266397885721335	2144.59	0.22535260752056582
NaN	NaN	NaN	NaN	2144.61	1.5790202310525514	2144.61	0.25197212026188237
NaN	NaN	NaN	NaN	2144.63	1.532325734847367	2144.63	0.28190685475275595
NaN	NaN	NaN	NaN	2144.65	1.4883479327006035	2144.65	0.3143682347420677
NaN	NaN	NaN	NaN	2144.67	1.4485254987403982	2144.67	0.3480217877016321
NaN	NaN	NaN	NaN	2144.69	1.4133009848435991	2144.69	0.38103392743468056
NaN	NaN	NaN	NaN	2144.71	1.381942785423104	2144.71	0.41121242478958525
NaN	NaN	NaN	NaN	2144.73	1.3527904808542468	2144.73	0.43622902104012407
NaN	NaN	NaN	NaN	2144.75	1.3237748471746924	2144.75	0.45389594598262095
NaN	NaN	NaN	NaN	2144.77	1.2930108469443171	2144.77	0.46245534098750746
NaN	NaN	NaN	NaN	2144.79	1.259273902591978	2144.79	0.4608344585345018
NaN	NaN	NaN	NaN	2144.81	1.2222351793221173	2144.81	0.4488214373540127
NaN	NaN	NaN	NaN	2144.83	1.1824226311886268	2144.83	0.42712653583818116
NaN	NaN	NaN	NaN	2144.85	1.1409597338137927	2144.85	0.39731112164561466
NaN	NaN	NaN	NaN	2144.87	1.0991900353337822	2144.87	0.3615897516462069
NaN	NaN	NaN	NaN	2144.89	1.0583131903068248	2144.89	0.3225359873199298
NaN	NaN	NaN	NaN	2144.91	1.0191385014178307	2144.91	0.28274448987869805
NaN	NaN	NaN	NaN	2144.93	0.9820135452700325	2144.93	0.24451329528908677
NaN	NaN	NaN	NaN	2144.95	0.9469216540515306	2144.95	0.20960546469860267
NaN	NaN	NaN	NaN	2144.97	0.9136817057145104	2144.97	0.17912828253528512
NaN	NaN	NaN	NaN	2144.99	0.8821485969493783	2144.99	0.1535372604380596
NaN	NaN	NaN	NaN	2145.01	0.8523192565832188	2145.01	0.13274209118645758
NaN	NaN	NaN	NaN	2145.03	0.824297401425284	2145.03	0.1162722570200268
NaN	NaN	NaN	NaN	2145.05	0.7981404536047737	2145.05	0.1034557816432292
NaN	NaN	NaN	NaN	2145.07	0.7736717367921534	2145.07	0.09357364251244372
NaN	NaN	NaN	NaN	2145.09	0.750362270661671	2145.09	0.08596841673613041
NaN	NaN	NaN	NaN	2145.11	0.7273606060009336	2145.11	0.08010210784291426
NaN	NaN	NaN	NaN	2145.13	0.7036903020478877	2145.13	0.07557030560487034
NaN	NaN	NaN	NaN	2145.15	0.678570150449562	2145.15	0.07208629808599955
NaN	NaN	NaN	NaN	2145.17	0.65176796494086	2145.17	0.06945006142768656
NaN	NaN	NaN	NaN	2145.19	0.623888726632219	2145.19	0.06751479942654336
NaN	NaN	NaN	NaN	2145.21	0.5965220374877415	2145.21	0.06615967565624371
NaN	NaN	NaN	NaN	2145.23	0.5722212134478453	2145.23	0.06527302543467482
NaN	NaN	NaN	NaN	2145.25	0.554339440547124	2145.25	0.06474650011907514
NaN	NaN	NaN	NaN	2145.27	0.546787415500815	2145.27	0.06447758612226451
NaN	NaN	NaN	NaN	2145.29	0.5537851715740233	2145.29	0.06437591127625637
NaN	NaN	NaN	NaN	2145.31	0.5796520534103174	2145.31	0.0643680954604966
NaN	NaN	NaN	NaN	2145.33	0.6286227483451038	2145.33	0.06439715031603467
NaN	NaN	NaN	NaN	2145.35	0.7046189264303703	2145.35	0.06441559367689571
NaN	NaN	NaN	NaN	2145.37	0.8108765760934032	2145.37	0.06437539363808607
NaN	NaN	NaN	NaN	2145.39	0.9493516692634378	2145.39	0.06422054584860536
NaN	NaN	NaN	NaN	2145.41	1.1199044885145608	2145.41	0.06388772196087845
NaN	NaN	NaN	NaN	2145.43	1.3193758779079585	2145.43	0.06331682440137458
NaN	NaN	NaN	NaN	2145.45	1.5407806948016052	2145.45	0.062468262741420075
NaN	NaN	NaN	NaN	2145.47	1.7729143801448317	2145.47	0.06134011505924755
NaN	NaN	NaN	NaN	2145.49	2.000663657128173	2145.49	0.0599780255716805
NaN	NaN	NaN	NaN	2145.51	2.2062112661314166	2145.51	0.058473668262191324
NaN	NaN	NaN	NaN	2145.53	2.3711275509898466	2145.53	0.056952023633168924
NaN	NaN	NaN	NaN	2145.55	2.4790799983702936	2145.55	0.05555129202961467
NaN	NaN	NaN	NaN	2145.57	2.5186355682163106	2145.57	0.05440071810058473
NaN	NaN	NaN	NaN	2145.59	2.4854790431149425	2145.59	0.05360111238000717
NaN	NaN	NaN	NaN	2145.61	2.383415435325536	2145.61	0.05321146131276742
NaN	NaN	NaN	NaN	2145.63	2.223797001022175	2145.63	0.05324357778857241
NaN	NaN	NaN	NaN	2145.65	2.0234491391685503	2145.65	0.05366540164380147
NaN	NaN	NaN	NaN	2145.67	1.8016117249353238	2145.67	0.054412002197443556
NaN	NaN	NaN	NaN	2145.69	1.5766898320808198	2145.69	0.05540150362765501
NaN	NaN	NaN	NaN	2145.71	1.3636119339222565	2145.71	0.056551672890941346
NaN	NaN	NaN	NaN	2145.73	1.1723355112585367	2145.73	0.05779279735027124
NaN	NaN	NaN	NaN	2145.75	1.0076398608141612	2145.75	0.05907431380825072
NaN	NaN	NaN	NaN	2145.77	0.8699678357801077	2145.77	0.060365854242310626
NaN	NaN	NaN	NaN	2145.79	0.7568508053387879	2145.79	0.06165626672955519
NaN	NaN	NaN	NaN	2145.81	0.6644187359430466	2145.81	0.06295492498909791
NaN	NaN	NaN	NaN	2145.83	0.5886210785600586	2145.83	0.06429756500679404
NaN	NaN	NaN	NaN	2145.85	0.5259796186359799	2145.85	0.06575512469018686
NaN	NaN	NaN	NaN	2145.87	0.4738779361121245	2145.87	0.06744108376993713
NaN	NaN	NaN	NaN	2145.89	0.43051172379907215	2145.89	0.06951288567519487
NaN	NaN	NaN	NaN	2145.91	0.39466695418775155	2145.91	0.07216665221501349
NaN	NaN	NaN	NaN	2145.93	0.36547409884344045	2145.93	0.07562962416967813
NaN	NaN	NaN	NaN	2145.95	0.34223332129361317	2145.95	0.08015799968001597
NaN	NaN	NaN	NaN	2145.97	0.32434345148197363	2145.97	0.08604576609684966
NaN	NaN	NaN	NaN	2145.99	0.31131490807889145	2145.99	0.09364166877651034
NaN	NaN	NaN	NaN	2146.01	0.30281403297182957	2146.01	0.1033591191651563
NaN	NaN	NaN	NaN	2146.03	0.29867785019698506	2146.03	0.11565356215867426
NaN	NaN	NaN	NaN	2146.05	0.29885347030995335	2146.05	0.1309412209118409
NaN	NaN	NaN	NaN	2146.07	0.30324991203590557	2146.07	0.14944806882334277
NaN	NaN	NaN	NaN	2146.09	0.31153183897129066	2146.09	0.17100819834514205
NaN	NaN	NaN	NaN	2146.11	0.32292058426141607	2146.11	0.19486738096748393
NaN	NaN	NaN	NaN	2146.13	0.3360832035078702	2146.13	0.21957359007468075
NaN	NaN	NaN	NaN	2146.15	0.3491753095111124	2146.15	0.24303338131595997
NaN	NaN	NaN	NaN	2146.17	0.36005881812795537	2146.17	0.2627722082396829
NaN	NaN	NaN	NaN	2146.19	0.3666553268850361	2146.19	0.27636665882384065
NaN	NaN	NaN	NaN	2146.21	0.3673429681191439	2146.21	0.28194395698357105
NaN	NaN	NaN	NaN	2146.23	0.361282165669308	2146.23	0.27860280820619937
NaN	NaN	NaN	NaN	2146.25	0.34857488356055455	2146.25	0.26662319959582437
NaN	NaN	NaN	NaN	2146.27	0.33021560356732044	2146.27	0.24739964128593814
NaN	NaN	NaN	NaN	2146.29	0.30785826060644467	2146.29	0.22312493219316715
NaN	NaN	NaN	NaN	2146.31	0.283475594454469	2146.31	0.1963298395093543
NaN	NaN	NaN	NaN	2146.33	0.25900820922516454	2146.33	0.1694166819426228
NaN	NaN	NaN	NaN	2146.35	0.23608755458730346	2146.35	0.14430422065029685
NaN	NaN	NaN	NaN	2146.37	0.21588080358466422	2146.37	0.12224481885158679
NaN	NaN	NaN	NaN	2146.39	0.1990627126750995	2146.39	0.10381207753179364
NaN	NaN	NaN	NaN	2146.41	0.18588456628248434	2146.41	0.0890130714144206
NaN	NaN	NaN	NaN	2146.43	0.17629165974582714	2146.43	0.07746369834778884
NaN	NaN	NaN	NaN	2146.45	0.1700403725228602	2146.45	0.0685732314081179
NaN	NaN	NaN	NaN	2146.47	0.166780559406992	2146.47	0.06170240254695258
NaN	NaN	NaN	NaN	2146.49	0.16609212236427673	2146.49	0.05627733092900848
NaN	NaN	NaN	NaN	2146.51	0.16748780382431283	2146.51	0.05185453757215772
NaN	NaN	NaN	NaN	2146.53	0.17040944609350164	2146.53	0.04814063554873396
NaN	NaN	NaN	NaN	2146.55	0.174247174543728	2146.55	0.04497618256620136
NaN	NaN	NaN	NaN	2146.57	0.1784000837193344	2146.57	0.0422974508446983
NaN	NaN	NaN	NaN	2146.59	0.18237789490015704	2146.59	0.04009154974403723
NaN	NaN	NaN	NaN	2146.61	0.18592349525862414	2146.61	0.03835824648646023
NaN	NaN	NaN	NaN	2146.63	0.18912383187120657	2146.63	0.037086297684601005
NaN	NaN	NaN	NaN	2146.65	0.19247587189239443	2146.65	0.03624531135566483
NaN	NaN	NaN	NaN	2146.67	0.19688532714531087	2146.67	0.03578889542189916
NaN	NaN	NaN	NaN	2146.69	0.20359424140590204	2146.69	0.03566279198996504
NaN	NaN	NaN	NaN	2146.71	0.21405194669813135	2146.71	0.035812600110463944
NaN	NaN	NaN	NaN	2146.73	0.2297542503989999	2146.73	0.03618799128064711
NaN	NaN	NaN	NaN	2146.75	0.2520726671135192	2146.75	0.0367425036449221
NaN	NaN	NaN	NaN	2146.77	0.28208003343853716	2146.77	0.03742951895122759
NaN	NaN	NaN	NaN	2146.79	0.32036021299433415	2146.79	0.03819616402859369
NaN	NaN	NaN	NaN	2146.81	0.36678314006521373	2146.81	0.03897789016001196
NaN	NaN	NaN	NaN	2146.83	0.42024585554798083	2146.83	0.039696984358244036
NaN	NaN	NaN	NaN	2146.85	0.4784268258783214	2146.85	0.040267493296199726
NaN	NaN	NaN	NaN	2146.87	0.537656481526944	2146.87	0.0406067253901433
NaN	NaN	NaN	NaN	2146.89	0.5930371324300532	2146.89	0.04065047729981979
NaN	NaN	NaN	NaN	2146.91	0.6389159799239847	2146.91	0.04036703576590918
NaN	NaN	NaN	NaN	2146.93	0.6697147210684872	2146.93	0.039765166303062656
NaN	NaN	NaN	NaN	2146.95	0.6809757248737918	2146.95	0.038893753256906194
NaN	NaN	NaN	NaN	2146.97	0.6703590515861069	2146.97	0.03783414409714176
