# Wavenumber / cm-1 	 Absorbance / OD
2.283989690000000337e+03	-2.389253329275947690e-03
2.284019820000000436e+03	-2.385128689633461696e-03
2.284049960000000283e+03	-2.366004340518812477e-03
2.284080090000000382e+03	-2.336879700876343113e-03
2.284110230000000229e+03	-2.302755351761706648e-03
2.284140360000000328e+03	-2.268630712119232284e-03
2.284170490000000427e+03	-2.244506072476767922e-03
2.284200630000000274e+03	-2.230381723362123703e-03
2.284230760000000373e+03	-2.236257083719633831e-03
2.284260890000000472e+03	-2.257132444077158961e-03
2.284291030000000319e+03	-2.288008094962518113e-03
2.284321160000000418e+03	-2.323883455320058244e-03
2.284351300000000265e+03	-2.349759106205412396e-03
2.284381430000000364e+03	-2.360634466562941403e-03
2.284411560000000463e+03	-2.356509826920469286e-03
2.284441700000000310e+03	-2.332385477805801188e-03
2.284471830000000409e+03	-2.298260838163340702e-03
2.284501970000000256e+03	-2.269136489048695360e-03
2.284532100000000355e+03	-2.255011849406227120e-03
2.284562230000000454e+03	-2.260887209763765004e-03
2.284592370000000301e+03	-2.286762860649119156e-03
2.284622500000000400e+03	-2.322638221006645409e-03
2.284652630000000499e+03	-2.353513581364152785e-03
2.284682770000000346e+03	-2.369389232249510813e-03
2.284712900000000445e+03	-2.365264592607038696e-03
2.284743040000000292e+03	-2.351140243492394477e-03
2.284773170000000391e+03	-2.327015603849930114e-03
2.284803300000000490e+03	-2.302890964207465752e-03
2.284833440000000337e+03	-2.293766615092826533e-03
2.284863570000000436e+03	-2.294641975450331661e-03
2.284893700000000536e+03	-2.295517335807864545e-03
2.284923840000000382e+03	-2.301392986693212572e-03
2.284953970000000481e+03	-2.297268347050754334e-03
2.284984110000000328e+03	-2.278143997936105114e-03
2.285014240000000427e+03	-2.259019358293645752e-03
2.285044370000000526e+03	-2.234894718651139756e-03
2.285074510000000373e+03	-2.225770369536500537e-03
2.285104640000000472e+03	-2.226645729894033421e-03
2.285134780000000319e+03	-2.242521380779391449e-03
2.285164910000000418e+03	-2.268396741136921579e-03
2.285195040000000517e+03	-2.304272101494461711e-03
2.285225180000000364e+03	-2.335147752379820862e-03
2.285255310000000463e+03	-2.366023112737314360e-03
2.285285440000000563e+03	-2.391898473094858368e-03
2.285315580000000409e+03	-2.402774123980211396e-03
2.285345710000000508e+03	-2.398649484337739279e-03
2.285375850000000355e+03	-2.384525135223095060e-03
2.285405980000000454e+03	-2.355400495580639575e-03
2.285436110000000554e+03	-2.326275855938170212e-03
2.285466250000000400e+03	-2.302151506823502114e-03
2.285496380000000499e+03	-2.298026867181029997e-03
2.285526520000000346e+03	-2.313902518066388025e-03
2.285556650000000445e+03	-2.339777878423918156e-03
2.285586780000000545e+03	-2.370653238781453287e-03
2.285616920000000391e+03	-2.391528889666802438e-03
2.285647050000000490e+03	-2.377404250024334198e-03
2.285677180000000135e+03	-2.343279610381845957e-03
2.285707320000000436e+03	-2.289155261267203367e-03
2.285737450000000536e+03	-2.235030621624736757e-03
2.285767590000000382e+03	-2.205906272510091415e-03
2.285797720000000481e+03	-2.206781632867624299e-03
2.285827850000000581e+03	-2.242656993225164430e-03
2.285857990000000427e+03	-2.298532644110520828e-03
2.285888120000000526e+03	-2.359408004468016573e-03
2.285918250000000171e+03	-2.405283364825552828e-03
2.285948390000000472e+03	-2.426159015710915856e-03
2.285978520000000572e+03	-2.427034376068448740e-03
2.286008660000000418e+03	-2.412910026953804521e-03
2.286038790000000517e+03	-2.398785387311336281e-03
2.286068920000000162e+03	-2.384660747668840286e-03
2.286099060000000463e+03	-2.375536398554201067e-03
2.286129190000000563e+03	-2.366411758911723950e-03
2.286159330000000409e+03	-2.352287409797079731e-03
2.286189460000000508e+03	-2.333162770154620369e-03
2.286219590000000153e+03	-2.314038130512119373e-03
2.286249730000000454e+03	-2.294913781397511787e-03
2.286279860000000554e+03	-2.285789141755034670e-03
2.286309990000000198e+03	-2.291664502112544799e-03
2.286340130000000499e+03	-2.307540152997902827e-03
2.286370260000000144e+03	-2.323415513355436834e-03
2.286400400000000445e+03	-2.344291164240785985e-03
2.286430530000000545e+03	-2.350166524598323869e-03
2.286460660000000189e+03	-2.351041884955828998e-03
2.286490800000000490e+03	-2.341917535841217535e-03
2.286520930000000135e+03	-2.322792896198716539e-03
2.286551070000000436e+03	-2.308668547084072320e-03
2.286581200000000536e+03	-2.299543907441609081e-03
2.286611330000000180e+03	-2.300419267799114209e-03
2.286641470000000481e+03	-2.311294918684494992e-03
2.286671600000000581e+03	-2.332170279042034000e-03
2.286701730000000225e+03	-2.363045639399541376e-03
2.286731870000000526e+03	-2.398921290284891650e-03
2.286762000000000171e+03	-2.434796650642431781e-03
2.286792140000000472e+03	-2.465672301527790933e-03
2.286822270000000572e+03	-2.476547661885319940e-03
2.286852400000000216e+03	-2.467423022242828945e-03
2.286882540000000517e+03	-2.443298673128202481e-03
2.286912670000000162e+03	-2.404174033485709239e-03
2.286942800000000261e+03	-2.370049393843248753e-03
2.286972940000000563e+03	-2.340925044728603410e-03
2.287003070000000207e+03	-2.326800405086135171e-03
2.287033210000000508e+03	-2.327676055971492075e-03
2.287063340000000153e+03	-2.338551416328993326e-03
2.287093470000000252e+03	-2.354426776686527334e-03
2.287123610000000554e+03	-2.370302427571885362e-03
2.287153740000000198e+03	-2.376177787929423246e-03
2.287183880000000499e+03	-2.377053438814780151e-03
2.287214010000000144e+03	-2.377928799172313035e-03
2.287244140000000243e+03	-2.383804159529809286e-03
2.287274280000000545e+03	-2.394679810415203947e-03
2.287304410000000189e+03	-2.415555170772701321e-03
2.287334540000000288e+03	-2.441430531130231452e-03
2.287364680000000135e+03	-2.462306182015594480e-03
2.287394810000000234e+03	-2.468181542373132364e-03
2.287424950000000536e+03	-2.459057193258479268e-03
2.287455080000000180e+03	-2.429932553615982149e-03
2.287485210000000279e+03	-2.395807913973521663e-03
2.287515350000000581e+03	-2.366683564858904076e-03
2.287545480000000225e+03	-2.352558925216408081e-03
2.287575610000000324e+03	-2.358434285573945965e-03
2.287605750000000171e+03	-2.384309936459300117e-03
2.287635880000000270e+03	-2.425185296816831371e-03
2.287666020000000572e+03	-2.456060947702190522e-03
2.287696150000000216e+03	-2.461936308059700651e-03
2.287726280000000315e+03	-2.442811668417227411e-03
2.287756420000000162e+03	-2.398687319302580945e-03
2.287786550000000261e+03	-2.339562679660123212e-03
2.287816690000000563e+03	-2.285438330545480623e-03
2.287846820000000207e+03	-2.256313690903011260e-03
2.287876950000000306e+03	-2.262189051260507511e-03
2.287907090000000153e+03	-2.303064702145876663e-03
2.287937220000000252e+03	-2.358940062503409041e-03
2.287967350000000351e+03	-2.409815422860936418e-03
2.287997490000000198e+03	-2.450691073746291693e-03
2.288027620000000297e+03	-2.456566434103829577e-03
2.288057760000000144e+03	-2.442442084989157602e-03
2.288087890000000243e+03	-2.408317445346683239e-03
2.288118020000000342e+03	-2.379192805704227753e-03
2.288148160000000189e+03	-2.365068456589583534e-03
2.288178290000000288e+03	-2.360943816947111418e-03
2.288208430000000135e+03	-2.371819467832464445e-03
2.288238560000000234e+03	-2.382694828190007330e-03
2.288268690000000333e+03	-2.388570188547503581e-03
2.288298830000000180e+03	-2.384445839432869363e-03
2.288328960000000279e+03	-2.375321199790392246e-03
2.288359090000000378e+03	-2.366196560147929007e-03
2.288389230000000225e+03	-2.362072211033280911e-03
2.288419360000000324e+03	-2.367947571390818795e-03
2.288449500000000171e+03	-2.378823222276171823e-03
2.288479630000000270e+03	-2.394698582633678074e-03
2.288509760000000369e+03	-2.410573942991212082e-03
2.288539900000000216e+03	-2.411449593876568986e-03
2.288570030000000315e+03	-2.407324954234096870e-03
2.288600160000000415e+03	-2.393200314591642508e-03
2.288630300000000261e+03	-2.379075965476998289e-03
2.288660430000000360e+03	-2.369951325834521172e-03
2.288690570000000207e+03	-2.365826976719859198e-03
2.288720700000000306e+03	-2.361702337077387082e-03
2.288750830000000406e+03	-2.352577697434923842e-03
2.288780970000000252e+03	-2.338453348320279623e-03
2.288811100000000351e+03	-2.319328708677806383e-03
2.288841240000000198e+03	-2.295204359563166041e-03
2.288871370000000297e+03	-2.271079719920701678e-03
2.288901500000000397e+03	-2.266955080278201806e-03
2.288931640000000243e+03	-2.277830731163568712e-03
2.288961770000000342e+03	-2.303706091521098842e-03
2.288991900000000442e+03	-2.344581451878630096e-03
2.289022040000000288e+03	-2.390457102763990371e-03
2.289052170000000388e+03	-2.426332463121516625e-03
2.289082310000000234e+03	-2.452208114006870776e-03
2.289112440000000333e+03	-2.463083474364385905e-03
2.289142570000000433e+03	-2.458958834721913789e-03
2.289172710000000279e+03	-2.449834485607274570e-03
2.289202840000000378e+03	-2.430709845964801330e-03
2.289232970000000478e+03	-2.421585206322338091e-03
2.289263110000000324e+03	-2.407460857207693872e-03
2.289293240000000424e+03	-2.403336217565221755e-03
2.289323380000000270e+03	-2.404211868450550904e-03
2.289353510000000369e+03	-2.405087228808083788e-03
2.289383640000000469e+03	-2.410962589165621672e-03
2.289413780000000315e+03	-2.416838240050983577e-03
2.289443910000000415e+03	-2.422713600408507584e-03
2.289474050000000261e+03	-2.433589251293860611e-03
2.289504180000000360e+03	-2.439464611651398496e-03
2.289534310000000460e+03	-2.440339972008903624e-03
2.289564450000000306e+03	-2.436215622894255528e-03
2.289594580000000406e+03	-2.432090983251797289e-03
2.289624710000000505e+03	-2.422966343609334050e-03
2.289654850000000351e+03	-2.413841994494680954e-03
2.289684980000000451e+03	-2.404717354852217714e-03
2.289715120000000297e+03	-2.400593005737569618e-03
2.289745250000000397e+03	-2.401468366095074747e-03
2.289775380000000496e+03	-2.402343726452607631e-03
2.289805520000000342e+03	-2.413219377337974536e-03
2.289835650000000442e+03	-2.424094737695503543e-03
2.289865790000000288e+03	-2.439970388580861571e-03
2.289895920000000388e+03	-2.450845748938390578e-03
2.289926050000000487e+03	-2.456721109295900707e-03
2.289956190000000333e+03	-2.452596760181252611e-03
2.289986320000000433e+03	-2.438472120538784371e-03
2.290016450000000532e+03	-2.419347480896325009e-03
2.290046590000000378e+03	-2.400223131781675789e-03
2.290076720000000478e+03	-2.386098492139207550e-03
2.290106860000000324e+03	-2.386974143024564454e-03
2.290136990000000424e+03	-2.397849503382065706e-03
2.290167120000000523e+03	-2.418724863739604714e-03
2.290197260000000369e+03	-2.444600514624958865e-03
2.290227390000000469e+03	-2.460475874982492872e-03
2.290257520000000568e+03	-2.466351235340030756e-03
2.290287660000000415e+03	-2.457226886225377660e-03
2.290317790000000514e+03	-2.438102246582918298e-03
2.290347930000000360e+03	-2.413977897468250200e-03
2.290378060000000460e+03	-2.394853257825776960e-03
2.290408190000000559e+03	-2.380728618183308720e-03
2.290438330000000406e+03	-2.376604269068674502e-03
2.290468460000000505e+03	-2.377479629426207386e-03
2.290498600000000351e+03	-2.383355280311555413e-03
2.290528730000000451e+03	-2.389230640669093297e-03
2.290558860000000550e+03	-2.395106001026589548e-03
2.290589000000000397e+03	-2.395981651911946453e-03
2.290619130000000496e+03	-2.396857012269479337e-03
2.290649260000000140e+03	-2.402732372627017221e-03
2.290679400000000442e+03	-2.403608023512374126e-03
2.290709530000000541e+03	-2.414483383869903133e-03
2.290739670000000388e+03	-2.420359034755265037e-03
2.290769800000000487e+03	-2.421234395112770166e-03
2.290799930000000131e+03	-2.417109755470298049e-03
2.290830070000000433e+03	-2.402985406355653830e-03
2.290860200000000532e+03	-2.383860766713194468e-03
2.290890340000000378e+03	-2.359736417598554126e-03
2.290920470000000478e+03	-2.345611777956085886e-03
2.290950600000000577e+03	-2.336487138313622647e-03
2.290980740000000424e+03	-2.337362789198951796e-03
2.291010870000000523e+03	-2.353238149556471925e-03
2.291041000000000167e+03	-2.374113509914010933e-03
2.291071140000000469e+03	-2.389989160799368961e-03
2.291101270000000568e+03	-2.400864521156897968e-03
2.291131410000000415e+03	-2.396740172042263750e-03
2.291161540000000514e+03	-2.392615532399791634e-03
2.291191670000000158e+03	-2.388490892757291761e-03
2.291221810000000460e+03	-2.389366543642648666e-03
2.291251940000000559e+03	-2.400241904000191551e-03
2.291282070000000203e+03	-2.416117264357683925e-03
2.291312210000000505e+03	-2.436992915243074709e-03
2.291342340000000149e+03	-2.447868275600575960e-03
2.291372480000000451e+03	-2.438743926485964497e-03
2.291402610000000550e+03	-2.419619286843463501e-03
2.291432740000000194e+03	-2.390494647201008016e-03
2.291462880000000496e+03	-2.371370298086358797e-03
2.291493010000000140e+03	-2.357245658443862801e-03
2.291523150000000442e+03	-2.368121309329243585e-03
2.291553280000000541e+03	-2.383996669686777592e-03
2.291583410000000185e+03	-2.409872030044293845e-03
2.291613550000000487e+03	-2.420747680929646872e-03
2.291643680000000131e+03	-2.421623041287179756e-03
2.291673810000000231e+03	-2.402498401644706516e-03
2.291703950000000532e+03	-2.378374052530066174e-03
2.291734080000000176e+03	-2.359249412887579056e-03
2.291764220000000478e+03	-2.350125063772953715e-03
2.291794350000000577e+03	-2.366000424130459967e-03
2.291824480000000221e+03	-2.396875784487995098e-03
2.291854620000000523e+03	-2.432751435373345372e-03
2.291884750000000167e+03	-2.468626795730885504e-03
2.291914880000000267e+03	-2.494502156088387879e-03
2.291945020000000568e+03	-2.510377806973773662e-03
2.291975150000000212e+03	-2.506253167331273790e-03
2.292005290000000514e+03	-2.502128818216639572e-03
2.292035420000000158e+03	-2.488004178574171332e-03
2.292065550000000258e+03	-2.468879538931698092e-03
2.292095690000000559e+03	-2.449755189817062750e-03
2.292125820000000203e+03	-2.420630550174565632e-03
2.292155960000000505e+03	-2.391506201059948045e-03
2.292186090000000149e+03	-2.362381561417450926e-03
2.292216220000000249e+03	-2.353256921774987687e-03
2.292246360000000550e+03	-2.359132572660349592e-03
2.292276490000000194e+03	-2.385007933017879722e-03
2.292306620000000294e+03	-2.430883293375415977e-03
2.292336760000000140e+03	-2.476758944260734618e-03
2.292366890000000240e+03	-2.517634304618265872e-03
2.292397030000000541e+03	-2.528509955503660533e-03
2.292427160000000185e+03	-2.519385315861155661e-03
2.292457290000000285e+03	-2.485260676218695175e-03
2.292487430000000131e+03	-2.451136327104044832e-03
2.292517560000000231e+03	-2.417011687461584346e-03
2.292547700000000532e+03	-2.402887338346940127e-03
2.292577830000000176e+03	-2.408762698704450256e-03
2.292607960000000276e+03	-2.424638059061984263e-03
2.292638100000000577e+03	-2.440513709947342291e-03
2.292668230000000221e+03	-2.451389070304871298e-03
2.292698360000000321e+03	-2.452264430662404182e-03
2.292728500000000167e+03	-2.448140081547756086e-03
2.292758630000000267e+03	-2.444015441905270092e-03
2.292788770000000568e+03	-2.454891092790650875e-03
2.292818900000000212e+03	-2.480766453148153250e-03
2.292849030000000312e+03	-2.511641813505688381e-03
2.292879170000000158e+03	-2.547517464391038655e-03
2.292909300000000258e+03	-2.568392824748577663e-03
2.292939430000000357e+03	-2.564268185106077791e-03
2.292969570000000203e+03	-2.535143835991432448e-03
2.292999700000000303e+03	-2.491019196348975839e-03
2.293029840000000149e+03	-2.436894847234333250e-03
2.293059970000000249e+03	-2.387770207591857763e-03
2.293090100000000348e+03	-2.358645567949388400e-03
2.293120240000000194e+03	-2.354521218834754182e-03
2.293150370000000294e+03	-2.365396579192255433e-03
2.293180510000000140e+03	-2.386272230077618461e-03
2.293210640000000240e+03	-2.407147590435143591e-03
2.293240770000000339e+03	-2.423022950792677599e-03
2.293270910000000185e+03	-2.428898601678039504e-03
2.293301040000000285e+03	-2.424773962035567387e-03
2.293331170000000384e+03	-2.420649322393095271e-03
2.293361310000000231e+03	-2.411524973278428297e-03
2.293391440000000330e+03	-2.397400333635960057e-03
2.293421580000000176e+03	-2.393275984521325839e-03
2.293451710000000276e+03	-2.389151344878853722e-03
2.293481840000000375e+03	-2.390026705236386606e-03
2.293511980000000221e+03	-2.395902356121748511e-03
2.293542110000000321e+03	-2.406777716479277518e-03
2.293572240000000420e+03	-2.422653076836783770e-03
2.293602380000000267e+03	-2.438528727722141798e-03
2.293632510000000366e+03	-2.444404088079665804e-03
2.293662650000000212e+03	-2.445279738965022709e-03
2.293692780000000312e+03	-2.441155099322564470e-03
2.293722910000000411e+03	-2.437030459680092354e-03
2.293753050000000258e+03	-2.437906110565449258e-03
2.293783180000000357e+03	-2.443781470922959387e-03
2.293813320000000203e+03	-2.459657121808317415e-03
2.293843450000000303e+03	-2.475532482165851422e-03
2.293873580000000402e+03	-2.491407842523371552e-03
2.293903720000000249e+03	-2.507283493408729580e-03
2.293933850000000348e+03	-2.508158853766262464e-03
2.293963980000000447e+03	-2.499034214123799225e-03
2.293994120000000294e+03	-2.489909865009132250e-03
2.294024250000000393e+03	-2.480785225366669011e-03
2.294054390000000240e+03	-2.476660876252020915e-03
2.294084520000000339e+03	-2.477536236609553799e-03
2.294114650000000438e+03	-2.488411596967082806e-03
2.294144790000000285e+03	-2.499287247852435834e-03
2.294174920000000384e+03	-2.515162608209969841e-03
2.294205060000000231e+03	-2.526038259095308991e-03
2.294235190000000330e+03	-2.531913619452832998e-03
2.294265320000000429e+03	-2.537788979810370882e-03
2.294295460000000276e+03	-2.548664630695723909e-03
2.294325590000000375e+03	-2.554539991053261794e-03
2.294355720000000474e+03	-2.555415351410794678e-03
2.294385860000000321e+03	-2.551291002296146582e-03
2.294415990000000420e+03	-2.537166362653650586e-03
2.294446130000000267e+03	-2.513042013539010244e-03
2.294476260000000366e+03	-2.483917373896540881e-03
2.294506390000000465e+03	-2.459792734254076518e-03
2.294536530000000312e+03	-2.445668385139432299e-03
2.294566660000000411e+03	-2.451543745496970184e-03
2.294596790000000510e+03	-2.467419105854476435e-03
2.294626930000000357e+03	-2.498294756739835587e-03
2.294657060000000456e+03	-2.519170117097360717e-03
2.294687200000000303e+03	-2.530045767982713745e-03
2.294717330000000402e+03	-2.520921128340250505e-03
2.294747460000000501e+03	-2.501796488697791143e-03
2.294777600000000348e+03	-2.477672139583136923e-03
2.294807730000000447e+03	-2.468547499940645928e-03
2.294837870000000294e+03	-2.474423150826007833e-03
2.294868000000000393e+03	-2.490298511183541841e-03
2.294898130000000492e+03	-2.516173871541071971e-03
2.294928270000000339e+03	-2.527049522426424999e-03
2.294958400000000438e+03	-2.522924882783952882e-03
2.294988530000000537e+03	-2.498800243141488520e-03
2.295018670000000384e+03	-2.464675894026824299e-03
2.295048800000000483e+03	-2.430551254384349935e-03
2.295078940000000330e+03	-2.406426905269709593e-03
2.295109070000000429e+03	-2.402302265627251354e-03
2.295139200000000528e+03	-2.413177625984780361e-03
2.295169340000000375e+03	-2.429053276870138389e-03
2.295199470000000474e+03	-2.434928637227662396e-03
2.295229610000000321e+03	-2.435804288112991545e-03
2.295259740000000420e+03	-2.426679648470528305e-03
2.295289870000000519e+03	-2.422555008828056189e-03
2.295320010000000366e+03	-2.428430659713418094e-03
2.295350140000000465e+03	-2.449306020070957102e-03
2.295380270000000564e+03	-2.485181380428483355e-03
2.295410410000000411e+03	-2.521057031313847507e-03
2.295440540000000510e+03	-2.541932391671344882e-03
2.295470680000000357e+03	-2.542808042556701786e-03
2.295500810000000456e+03	-2.518683402914237424e-03
2.295530940000000555e+03	-2.474558763271766937e-03
2.295561080000000402e+03	-2.435434414157125471e-03
2.295591210000000501e+03	-2.406309774514656108e-03
2.295621340000000146e+03	-2.412185134872166237e-03
2.295651480000000447e+03	-2.443060785757525388e-03
2.295681610000000546e+03	-2.488936146115047765e-03
2.295711750000000393e+03	-2.534811797000408040e-03
2.295741880000000492e+03	-2.565687157357943171e-03
2.295772010000000137e+03	-2.566562517715448299e-03
2.295802150000000438e+03	-2.542438168600835713e-03
2.295832280000000537e+03	-2.508313528958361349e-03
2.295862420000000384e+03	-2.469189179843692128e-03
2.295892550000000483e+03	-2.450064540201232766e-03
2.295922680000000582e+03	-2.450939900558765649e-03
2.295952820000000429e+03	-2.471815551444114800e-03
2.295982950000000528e+03	-2.507690911801654932e-03
2.296013080000000173e+03	-2.543566272159153430e-03
2.296043220000000474e+03	-2.564441923044544214e-03
2.296073350000000573e+03	-2.565317283402049342e-03
2.296103490000000420e+03	-2.546192934287400123e-03
2.296133620000000519e+03	-2.522068294644935760e-03
2.296163750000000164e+03	-2.502943655002434764e-03
2.296193890000000465e+03	-2.493819305887823301e-03
2.296224020000000564e+03	-2.499694666245361185e-03
2.296254150000000209e+03	-2.520570026602858560e-03
2.296284290000000510e+03	-2.536445677488216588e-03
2.296314420000000155e+03	-2.547321037845759473e-03
2.296344560000000456e+03	-2.538196688731106376e-03
2.296374690000000555e+03	-2.519072049088647014e-03
2.296404820000000200e+03	-2.489947409446149895e-03
2.296434960000000501e+03	-2.470823060331528431e-03
2.296465090000000146e+03	-2.456698420689032436e-03
2.296495230000000447e+03	-2.462574071574394341e-03
2.296525360000000546e+03	-2.478449431931928348e-03
2.296555490000000191e+03	-2.499324792289467356e-03
2.296585630000000492e+03	-2.515200443174811507e-03
2.296615760000000137e+03	-2.521075803532321635e-03
2.296645890000000236e+03	-2.516951163889849519e-03
2.296676030000000537e+03	-2.507826814775210300e-03
2.296706160000000182e+03	-2.498702175132747061e-03
2.296736300000000483e+03	-2.494577826018098965e-03
2.296766430000000582e+03	-2.495453186375631849e-03
2.296796560000000227e+03	-2.506328546733146978e-03
2.296826700000000528e+03	-2.512204197618522761e-03
2.296856830000000173e+03	-2.518079557976032889e-03
2.296886970000000474e+03	-2.518955208861389794e-03
2.296917100000000573e+03	-2.524830569218913801e-03
2.296947230000000218e+03	-2.525705929576446684e-03
2.296977370000000519e+03	-2.536581580461813590e-03
2.297007500000000164e+03	-2.547456940819314841e-03
2.297037630000000263e+03	-2.553332301176852726e-03
2.297067770000000564e+03	-2.559207952062228508e-03
2.297097900000000209e+03	-2.555083312419742514e-03
2.297128040000000510e+03	-2.550958963305094418e-03
2.297158170000000155e+03	-2.546834323662622301e-03
2.297188300000000254e+03	-2.542709684020164063e-03
2.297218440000000555e+03	-2.543585334905520967e-03
2.297248570000000200e+03	-2.539460695263021095e-03
2.297278700000000299e+03	-2.530336055620557856e-03
2.297308840000000146e+03	-2.516211706505913637e-03
2.297338970000000245e+03	-2.492087066863449274e-03
2.297369110000000546e+03	-2.462962717748803931e-03
2.297399240000000191e+03	-2.443838078106330691e-03
2.297429370000000290e+03	-2.434713438463839696e-03
2.297459510000000137e+03	-2.450589089349197724e-03
2.297489640000000236e+03	-2.486464449706723978e-03
2.297519780000000537e+03	-2.532340100592084253e-03
2.297549910000000182e+03	-2.573215460949615507e-03
2.297580040000000281e+03	-2.599090821307145638e-03
2.297610180000000582e+03	-2.594966472192511420e-03
2.297640310000000227e+03	-2.570841832550019301e-03
2.297670440000000326e+03	-2.526717192907548815e-03
2.297700580000000173e+03	-2.482592843792902348e-03
2.297730710000000272e+03	-2.448468204150441863e-03
2.297760850000000573e+03	-2.434343855035797644e-03
2.297790980000000218e+03	-2.440219215393321650e-03
2.297821110000000317e+03	-2.466094575750837903e-03
2.297851250000000164e+03	-2.496970226636183177e-03
2.297881380000000263e+03	-2.527845586993718308e-03
2.297911510000000362e+03	-2.543720947351252315e-03
2.297941650000000209e+03	-2.554596598236605343e-03
2.297971780000000308e+03	-2.560471958594143227e-03
2.298001920000000155e+03	-2.561347609479500131e-03
2.298032050000000254e+03	-2.557222969837000259e-03
2.298062180000000353e+03	-2.553098330194542021e-03
2.298092320000000200e+03	-2.543973981079902802e-03
2.298122450000000299e+03	-2.519849341437424561e-03
2.298152590000000146e+03	-2.485724992322788096e-03
2.298182720000000245e+03	-2.446600352680322610e-03
2.298212850000000344e+03	-2.407475713037857123e-03
2.298242990000000191e+03	-2.393351363923185149e-03
2.298273120000000290e+03	-2.394226724280718033e-03
2.298303250000000389e+03	-2.430102084638244286e-03
2.298333390000000236e+03	-2.475977735523604562e-03
2.298363520000000335e+03	-2.536853095881141940e-03
2.298393660000000182e+03	-2.587728746766493337e-03
2.298423790000000281e+03	-2.618604107124028468e-03
2.298453920000000380e+03	-2.624479467481524719e-03
2.298484060000000227e+03	-2.620355118366890501e-03
2.298514190000000326e+03	-2.596230478724426138e-03
2.298544330000000173e+03	-2.577106129609776919e-03
2.298574460000000272e+03	-2.562981489967308679e-03
2.298604590000000371e+03	-2.548856850324840440e-03
2.298634730000000218e+03	-2.539732501210201221e-03
2.298664860000000317e+03	-2.530607861567710226e-03
2.298694990000000416e+03	-2.516483221925241986e-03
2.298725130000000263e+03	-2.502358872810597767e-03
2.298755260000000362e+03	-2.493234233168134528e-03
2.298785400000000209e+03	-2.494109884053491433e-03
2.298815530000000308e+03	-2.514985244411016563e-03
2.298845660000000407e+03	-2.545860604768551694e-03
2.298875800000000254e+03	-2.581736255653874212e-03
2.298905930000000353e+03	-2.617611616011414344e-03
2.298936060000000452e+03	-2.638486976368939474e-03
2.298966200000000299e+03	-2.639362627254296378e-03
2.298996330000000398e+03	-2.620237987611837016e-03
2.299026470000000245e+03	-2.591113638497191674e-03
2.299056600000000344e+03	-2.561988998854722310e-03
2.299086730000000443e+03	-2.547864359212226315e-03
2.299116870000000290e+03	-2.543740010097592097e-03
2.299147000000000389e+03	-2.554615370455121104e-03
2.299177140000000236e+03	-2.570491021340479132e-03
2.299207270000000335e+03	-2.576366381698017016e-03
2.299237400000000434e+03	-2.567241742055539899e-03
2.299267540000000281e+03	-2.548117392940904558e-03
2.299297670000000380e+03	-2.518992753298407439e-03
2.299327800000000479e+03	-2.504868113655939199e-03
2.299357940000000326e+03	-2.500743764541291103e-03
2.299388070000000425e+03	-2.516619124898825111e-03
2.299418210000000272e+03	-2.537494775784188139e-03
2.299448340000000371e+03	-2.563370136141718270e-03
2.299478470000000470e+03	-2.574245496499219521e-03
2.299508610000000317e+03	-2.560121147384575302e-03
2.299538740000000416e+03	-2.530996507742119817e-03
2.299568880000000263e+03	-2.491872158627464473e-03
2.299599010000000362e+03	-2.452747518984998987e-03
2.299629140000000461e+03	-2.438622879342530747e-03
2.299659280000000308e+03	-2.449498530227897652e-03
2.299689410000000407e+03	-2.485373890585396150e-03
2.299719540000000507e+03	-2.531249250942932405e-03
2.299749680000000353e+03	-2.572124901828287680e-03
2.299779810000000452e+03	-2.593000262185826688e-03
2.299809950000000299e+03	-2.593875913071183592e-03
2.299840080000000398e+03	-2.574751273428710352e-03
2.299870210000000498e+03	-2.540626633786249866e-03
2.299900350000000344e+03	-2.516502284671567891e-03
2.299930480000000443e+03	-2.502377645029099651e-03
2.299960610000000543e+03	-2.508253005386637535e-03
2.299990750000000389e+03	-2.534128656271991686e-03
2.300020880000000489e+03	-2.565004016629526817e-03
2.300051020000000335e+03	-2.600879667514890969e-03
2.300081150000000434e+03	-2.621755027872416099e-03
2.300111280000000534e+03	-2.627630388229926228e-03
2.300141420000000380e+03	-2.618506039115273132e-03
2.300171550000000479e+03	-2.594381399472808769e-03
2.300201690000000326e+03	-2.565257050358163426e-03
2.300231820000000425e+03	-2.546132410715704064e-03
2.300261950000000525e+03	-2.537007771073240825e-03
2.300292090000000371e+03	-2.537883421958597729e-03
2.300322220000000470e+03	-2.553758782316103981e-03
2.300352350000000570e+03	-2.569634142673624111e-03
2.300382490000000416e+03	-2.580509793558991016e-03
2.300412620000000516e+03	-2.581385153916523900e-03
2.300442760000000362e+03	-2.572260804801870804e-03
2.300472890000000461e+03	-2.553136165159411441e-03
2.300503020000000561e+03	-2.534011525516938201e-03
2.300533160000000407e+03	-2.524887176402271227e-03
2.300563290000000507e+03	-2.520762536759799111e-03
2.300593420000000151e+03	-2.521637897117331995e-03
2.300623560000000452e+03	-2.532513548002698900e-03
2.300653690000000552e+03	-2.543388908360227907e-03
2.300683830000000398e+03	-2.549264559245589812e-03
2.300713960000000498e+03	-2.560139919603118819e-03
2.300744090000000142e+03	-2.571015279960620070e-03
2.300774230000000443e+03	-2.586890930845978098e-03
2.300804360000000543e+03	-2.597766291203507105e-03
