# Wavenumber / cm-1 	 Absorbance / OD
2.295772010000000137e+03	-3.219222781416994361e-04
2.295802150000000438e+03	-2.922071033183565314e-04
2.295832280000000537e+03	-2.624918339943008161e-04
2.295862420000000384e+03	-2.477766591709590349e-04
2.295892550000000483e+03	-2.530613898469036283e-04
2.295922680000000582e+03	-2.783461205228474067e-04
2.295952820000000429e+03	-3.136309456995070577e-04
2.295982950000000528e+03	-3.489156763754469592e-04
2.296013080000000173e+03	-3.742004070513837988e-04
2.296043220000000474e+03	-3.794852322280550805e-04
2.296073350000000573e+03	-3.647699629039935498e-04
2.296103490000000420e+03	-3.350547880806575840e-04
2.296133620000000519e+03	-3.003395187565968683e-04
2.296163750000000164e+03	-2.806242494325372760e-04
2.296193890000000465e+03	-2.759090746092054958e-04
2.296224020000000564e+03	-2.911938052851462122e-04
2.296254150000000209e+03	-3.164785359610830517e-04
2.296284290000000510e+03	-3.417633611377465797e-04
2.296314420000000155e+03	-3.620480918136853576e-04
2.296344560000000456e+03	-3.623329169903516389e-04
2.296374690000000555e+03	-3.476176476662970471e-04
2.296404820000000200e+03	-3.179023783422274541e-04
2.296434960000000501e+03	-2.931872035188964887e-04
2.296465090000000146e+03	-2.784719341948280191e-04
2.296495230000000447e+03	-2.787567593714943004e-04
2.296525360000000546e+03	-2.940414900474419557e-04
2.296555490000000191e+03	-3.193262207233718564e-04
2.296585630000000492e+03	-3.396110459000373227e-04
2.296615760000000137e+03	-3.498957765759799776e-04
2.296645890000000236e+03	-3.401805072519165085e-04
2.296676030000000537e+03	-3.204653324285836047e-04
2.296706160000000182e+03	-2.957500631045259509e-04
2.296736300000000483e+03	-2.710348882811880467e-04
2.296766430000000582e+03	-2.563196189571265160e-04
2.296796560000000227e+03	-2.516043496330680473e-04
2.296826700000000528e+03	-2.668891748097354522e-04
2.296856830000000173e+03	-2.821739054856761686e-04
2.296886970000000474e+03	-3.074587306623396965e-04
2.296917100000000573e+03	-3.227434613382804129e-04
2.296947230000000218e+03	-3.330281920142230678e-04
2.296977370000000519e+03	-3.383130171908874106e-04
2.297007500000000164e+03	-3.335977478668220031e-04
2.297037630000000263e+03	-3.238824785427654729e-04
2.297067770000000564e+03	-3.141673037194286922e-04
2.297097900000000209e+03	-3.094520343953632846e-04
2.297128040000000510e+03	-3.097368595720295659e-04
2.297158170000000155e+03	-3.150215902479672203e-04
2.297188300000000254e+03	-3.253063209239098752e-04
2.297218440000000555e+03	-3.405911461005703411e-04
2.297248570000000200e+03	-3.458758767765079956e-04
2.297278700000000299e+03	-3.411606074524495269e-04
2.297308840000000146e+03	-3.264454326291146846e-04
2.297338970000000245e+03	-2.967301633050520304e-04
2.297369110000000546e+03	-2.670149884817230035e-04
2.297399240000000191e+03	-2.422997191576584108e-04
2.297429370000000290e+03	-2.325844498336018806e-04
2.297459510000000137e+03	-2.478692750102692854e-04
2.297489640000000236e+03	-2.881540056862072485e-04
2.297519780000000537e+03	-3.334388308628699615e-04
2.297549910000000182e+03	-3.787235615388129251e-04
2.297580040000000281e+03	-4.040082922147497646e-04
2.297610180000000582e+03	-3.992931173914179843e-04
2.297640310000000227e+03	-3.595778480673592070e-04
2.297670440000000326e+03	-3.048625787432993062e-04
2.297700580000000173e+03	-2.401474039199560928e-04
2.297730710000000272e+03	-1.954321345958992540e-04
2.297760850000000573e+03	-1.757169597725594112e-04
2.297790980000000218e+03	-1.910016904484931888e-04
2.297821110000000317e+03	-2.212864211244419677e-04
2.297851250000000164e+03	-2.665712463010977418e-04
2.297881380000000263e+03	-3.018559769770376433e-04
2.297911510000000362e+03	-3.271407076529883606e-04
2.297941650000000209e+03	-3.324255328296457646e-04
2.297971780000000308e+03	-3.327102635055853574e-04
2.298001920000000155e+03	-3.279950886822535772e-04
2.298032050000000254e+03	-3.282798193581931701e-04
2.298062180000000353e+03	-3.285645500341327629e-04
2.298092320000000200e+03	-3.188493752107959822e-04
2.298122450000000299e+03	-2.991341058867363900e-04
2.298152590000000146e+03	-2.644189310634023626e-04
2.298182720000000245e+03	-2.197036617393455238e-04
2.298212850000000344e+03	-1.749883924152817460e-04
2.298242990000000191e+03	-1.452732175919388413e-04
2.298273120000000290e+03	-1.455579482678853731e-04
2.298303250000000389e+03	-1.708426789438291515e-04
2.298333390000000236e+03	-2.261275041204879876e-04
2.298363520000000335e+03	-2.864122347964320747e-04
2.298393660000000182e+03	-3.466970599730889724e-04
2.298423790000000281e+03	-3.819817906490358128e-04
2.298453920000000380e+03	-3.972665213249765293e-04
2.298484060000000227e+03	-3.825513465016347481e-04
2.298514190000000326e+03	-3.578360771775770943e-04
2.298544330000000173e+03	-3.281209023542411285e-04
2.298574460000000272e+03	-3.034056330301765358e-04
2.298604590000000371e+03	-2.836903637061238825e-04
2.298634730000000218e+03	-2.739751888827801629e-04
2.298664860000000317e+03	-2.592599195587255712e-04
2.298694990000000416e+03	-2.445446502346640405e-04
2.298725130000000263e+03	-2.298294754113291982e-04
2.298755260000000362e+03	-2.251142060872707296e-04
2.298785400000000209e+03	-2.303990312639350724e-04
2.298815530000000308e+03	-2.606837619398769124e-04
2.298845660000000407e+03	-3.059684926158129370e-04
2.298875800000000254e+03	-3.662533177924767736e-04
2.298905930000000353e+03	-4.115380484684197371e-04
2.298936060000000452e+03	-4.368227791443565766e-04
2.298966200000000299e+03	-4.321076043210247963e-04
2.298996330000000398e+03	-3.923923349969660190e-04
2.299026470000000245e+03	-3.326771601736278061e-04
2.299056600000000344e+03	-2.779618908495609664e-04
2.299086730000000443e+03	-2.382466215255091280e-04
2.299116870000000290e+03	-2.285314467021723472e-04
2.299147000000000389e+03	-2.438161773781061248e-04
2.299177140000000236e+03	-2.691010025547696527e-04
2.299207270000000335e+03	-2.943857332307064922e-04
2.299237400000000434e+03	-2.996704639066580245e-04
2.299267540000000281e+03	-2.899552890833143048e-04
2.299297670000000380e+03	-2.702400197592547126e-04
2.299327800000000479e+03	-2.505247504352020593e-04
2.299357940000000326e+03	-2.458095756118564013e-04
2.299388070000000425e+03	-2.610943062877971177e-04
2.299418210000000272e+03	-2.913791314644656461e-04
2.299448340000000371e+03	-3.266638621404055476e-04
2.299478470000000470e+03	-3.419485928163462640e-04
2.299508610000000317e+03	-3.322334179930094833e-04
2.299538740000000416e+03	-2.975181486689487675e-04
2.299568880000000263e+03	-2.528029738456186171e-04
2.299599010000000362e+03	-2.130877045215598398e-04
2.299629140000000461e+03	-1.933724351974933087e-04
2.299659280000000308e+03	-2.086572603741537746e-04
2.299689410000000407e+03	-2.489419910500986766e-04
2.299719540000000507e+03	-3.092267217260427636e-04
2.299749680000000353e+03	-3.595115469027035382e-04
2.299779810000000452e+03	-3.847962775786473166e-04
2.299809950000000299e+03	-3.800811027553016586e-04
2.299840080000000398e+03	-3.453658334312478817e-04
2.299870210000000498e+03	-2.956505641071860424e-04
2.299900350000000344e+03	-2.459353892838439526e-04
2.299930480000000443e+03	-2.162201199597951762e-04
2.299960610000000543e+03	-2.165048506357347691e-04
2.299990750000000389e+03	-2.367896758123932965e-04
2.300020880000000489e+03	-2.720744064883331981e-04
2.300051020000000335e+03	-3.123592316649978495e-04
2.300081150000000434e+03	-3.426439623409396895e-04
2.300111280000000534e+03	-3.579286930168734671e-04
2.300141420000000380e+03	-3.532135181935416868e-04
2.300171550000000479e+03	-3.384982488694801561e-04
2.300201690000000326e+03	-3.137830740461491907e-04
2.300231820000000425e+03	-2.940678047220895985e-04
2.300261950000000525e+03	-2.793525353980280679e-04
2.300292090000000371e+03	-2.796373605746943491e-04
2.300322220000000470e+03	-2.849220912506320036e-04
2.300352350000000570e+03	-2.952068219265746585e-04
2.300382490000000416e+03	-3.054916471032370628e-04
2.300412620000000516e+03	-3.107763777791816562e-04
2.300442760000000362e+03	-3.110612029558409986e-04
2.300472890000000461e+03	-3.013459336317775294e-04
2.300503020000000561e+03	-2.866306643077229377e-04
2.300533160000000407e+03	-2.719154894843811565e-04
2.300563290000000507e+03	-2.572002201603196259e-04
2.300593420000000151e+03	-2.524849508362611572e-04
2.300623560000000452e+03	-2.477697760129224380e-04
2.300653690000000552e+03	-2.530545066888670314e-04
2.300683830000000398e+03	-2.683393318655274973e-04
2.300713960000000498e+03	-2.836240625414682137e-04
2.300744090000000142e+03	-3.039087932174069917e-04
2.300774230000000443e+03	-3.191936183940743965e-04
2.300804360000000543e+03	-3.294783490700101125e-04
2.300834500000000389e+03	-3.247631742466783322e-04
2.300864630000000489e+03	-3.150479049226218020e-04
2.300894760000000133e+03	-2.953326355985552709e-04
2.300924900000000434e+03	-2.806174607752273675e-04
2.300955030000000534e+03	-2.709021914511638984e-04
2.300985160000000178e+03	-2.761869221271015529e-04
2.301015300000000479e+03	-3.014717473037720197e-04
2.301045430000000579e+03	-3.317564779797069208e-04
2.301075570000000425e+03	-3.570413031563704487e-04
2.301105700000000525e+03	-3.723260338323181040e-04
2.301135830000000169e+03	-3.676107645082457576e-04
2.301165970000000470e+03	-3.478955896849128537e-04
2.301196100000000570e+03	-3.181803203608640773e-04
2.301226240000000416e+03	-2.984651455375103568e-04
2.301256370000000516e+03	-2.887498762134607655e-04
2.301286500000000160e+03	-2.940346068893914810e-04
2.301316640000000461e+03	-3.093194320660588859e-04
2.301346770000000561e+03	-3.296041627420046027e-04
2.301376900000000205e+03	-3.398888934179403187e-04
2.301407040000000507e+03	-3.301737185946035380e-04
2.301437170000000151e+03	-3.154584492705420073e-04
2.301467310000000452e+03	-2.957432744472091035e-04
2.301497440000000552e+03	-2.860280051231525733e-04
2.301527570000000196e+03	-2.863127357990921662e-04
2.301557710000000498e+03	-2.865975609757584475e-04
2.301587840000000142e+03	-2.918822916516961019e-04
2.301617970000000241e+03	-2.871670223276376332e-04
2.301648110000000543e+03	-2.624518475042997290e-04
2.301678240000000187e+03	-2.277365781802390132e-04
2.301708380000000489e+03	-1.980214033569099863e-04
2.301738510000000133e+03	-1.783061340328365163e-04
2.301768640000000232e+03	-1.835908647087880485e-04
2.301798780000000534e+03	-2.138756898854496380e-04
2.301828910000000178e+03	-2.591604205613856626e-04
2.301859050000000479e+03	-2.994452457380503141e-04
2.301889180000000579e+03	-3.297299764139921541e-04
2.301919310000000223e+03	-3.350147070899298085e-04
2.301949450000000525e+03	-3.202995322665949662e-04
2.301979580000000169e+03	-3.055842629425264967e-04
2.302009710000000268e+03	-2.908689936184719049e-04
2.302039850000000570e+03	-2.861538187951331857e-04
2.302069980000000214e+03	-2.964385494710758406e-04
2.302100120000000516e+03	-3.117233746477432454e-04
2.302130250000000160e+03	-3.270081053236839619e-04
2.302160380000000259e+03	-3.322928359996216163e-04
2.302190520000000561e+03	-3.325776611762878976e-04
2.302220650000000205e+03	-3.228623918522244285e-04
2.302250790000000507e+03	-3.181472170288926482e-04
2.302280920000000151e+03	-3.184319477048322411e-04
2.302311050000000250e+03	-3.237166783807698955e-04
2.302341190000000552e+03	-3.290015035574411773e-04
2.302371320000000196e+03	-3.292862342333807701e-04
2.302401450000000295e+03	-3.245709649093153626e-04
2.302431590000000142e+03	-3.148557900859785819e-04
2.302461720000000241e+03	-3.001405207619170512e-04
2.302491860000000543e+03	-2.904253459385802705e-04
2.302521990000000187e+03	-2.857100766145218018e-04
2.302552120000000286e+03	-2.909948072904594563e-04
2.302582260000000133e+03	-2.912796324671187986e-04
2.302612390000000232e+03	-2.915643631430583915e-04
2.302642520000000331e+03	-2.918490938190049233e-04
2.302672660000000178e+03	-2.871339189956662041e-04
2.302702790000000277e+03	-2.824186496716077355e-04
2.302732930000000579e+03	-2.827034748482740167e-04
2.302763060000000223e+03	-2.879882055242116712e-04
2.302793190000000322e+03	-3.032729362001523876e-04
2.302823330000000169e+03	-3.135577613768147920e-04
2.302853460000000268e+03	-3.288424920527555084e-04
2.302883600000000570e+03	-3.341273172294267901e-04
2.302913730000000214e+03	-3.394120479053644446e-04
2.302943860000000313e+03	-3.396967785813040375e-04
2.302974000000000160e+03	-3.399816037579633798e-04
2.303004130000000259e+03	-3.352663344339118501e-04
2.303034260000000359e+03	-3.305510651098464425e-04
2.303064400000000205e+03	-3.208358902865096618e-04
2.303094530000000304e+03	-3.061206209624550700e-04
2.303124670000000151e+03	-2.964054461391044115e-04
2.303154800000000250e+03	-2.916901768150528818e-04
2.303184930000000350e+03	-2.969749074909974751e-04
2.303215070000000196e+03	-3.172597326676490637e-04
2.303245200000000295e+03	-3.425444633435997810e-04
2.303275330000000395e+03	-3.678291940195366205e-04
2.303305470000000241e+03	-3.781140191961990249e-04
2.303335600000000341e+03	-3.733987498721474951e-04
2.303365740000000187e+03	-3.486835750488026520e-04
2.303395870000000286e+03	-3.089683057247438747e-04
2.303426000000000386e+03	-2.642530364006800969e-04
2.303456140000000232e+03	-2.345378615773510700e-04
2.303486270000000331e+03	-2.198225922532895393e-04
2.303516410000000178e+03	-2.301074174299519437e-04
2.303546540000000277e+03	-2.603921481058937837e-04
2.303576670000000377e+03	-2.906768787818356237e-04
2.303606810000000223e+03	-3.109617039585010900e-04
2.303636940000000322e+03	-3.162464346344387445e-04
2.303667070000000422e+03	-2.965311653103791523e-04
2.303697210000000268e+03	-2.618159904870451249e-04
2.303727340000000368e+03	-2.271007211629844091e-04
2.303757480000000214e+03	-2.073855463396445664e-04
2.303787610000000313e+03	-2.126702770155891598e-04
2.303817740000000413e+03	-2.479550076915290613e-04
2.303847880000000259e+03	-3.032398328681878974e-04
2.303878010000000359e+03	-3.685245635441300460e-04
2.303908150000000205e+03	-4.188093887207908206e-04
2.303938280000000304e+03	-4.440941193967276601e-04
2.303968410000000404e+03	-4.293788500726730684e-04
2.303998550000000250e+03	-3.846636752493359790e-04
2.304028680000000350e+03	-3.199484059252730161e-04
2.304058810000000449e+03	-2.602331366012219926e-04
2.304088950000000295e+03	-2.155179617778779644e-04
2.304119080000000395e+03	-2.008026924538164337e-04
2.304149220000000241e+03	-2.110875176304857770e-04
2.304179350000000341e+03	-2.463722483064256785e-04
2.304209480000000440e+03	-2.866569789823636416e-04
2.304239620000000286e+03	-3.269418041590282931e-04
2.304269750000000386e+03	-3.572265348349701330e-04
2.304299880000000485e+03	-3.725112655109108495e-04
2.304330020000000331e+03	-3.777960906875751923e-04
2.304360150000000431e+03	-3.730808213635167236e-04
2.304390290000000277e+03	-3.683656465401780045e-04
2.304420420000000377e+03	-3.586503772161214743e-04
2.304450550000000476e+03	-3.439351078920599436e-04
2.304480690000000322e+03	-3.292199330687181624e-04
2.304510820000000422e+03	-3.145046637446705096e-04
2.304540960000000268e+03	-3.047894889213198510e-04
2.304571090000000368e+03	-3.000742195972683213e-04
2.304601220000000467e+03	-2.953589502732098526e-04
2.304631360000000313e+03	-3.006437754498672565e-04
2.304661490000000413e+03	-3.009285061258137883e-04
2.304691620000000512e+03	-3.012132368017533812e-04
2.304721760000000359e+03	-2.964980619784077231e-04
2.304751890000000458e+03	-2.867827926543581318e-04
2.304782030000000304e+03	-2.770676178310144122e-04
2.304812160000000404e+03	-2.673523485069578820e-04
2.304842290000000503e+03	-2.676370791828974749e-04
2.304872430000000350e+03	-2.779219043595598793e-04
2.304902560000000449e+03	-2.982066350354986572e-04
2.304932690000000548e+03	-3.184913657114443741e-04
2.304962830000000395e+03	-3.387761908881098405e-04
2.304992960000000494e+03	-3.440609215640474949e-04
2.305023100000000341e+03	-3.293457467407126527e-04
2.305053230000000440e+03	-3.046304774166549989e-04
2.305083360000000539e+03	-2.699152080925942832e-04
2.305113500000000386e+03	-2.402000332692583173e-04
2.305143630000000485e+03	-2.254847639451967867e-04
2.305173770000000331e+03	-2.357695891218591910e-04
2.305203900000000431e+03	-2.660543197978010310e-04
2.305234030000000530e+03	-3.063390504737459330e-04
2.305264170000000377e+03	-3.466238756504036456e-04
2.305294300000000476e+03	-3.719086063263404851e-04
2.305324430000000575e+03	-3.771933370022920173e-04
2.305354570000000422e+03	-3.624781621789432973e-04
2.305384700000000521e+03	-3.327628928548875820e-04
2.305414840000000368e+03	-3.030477180315446772e-04
2.305444970000000467e+03	-2.783324487074870235e-04
2.305475100000000566e+03	-2.786171793834335553e-04
2.305505240000000413e+03	-2.939020045600940212e-04
2.305535370000000512e+03	-3.241867352360358612e-04
2.305565510000000359e+03	-3.594715604127024511e-04
2.305595640000000458e+03	-3.847562910886392906e-04
2.305625770000000557e+03	-3.950410217645819455e-04
2.305655910000000404e+03	-3.903258469412432263e-04
2.305686040000000503e+03	-3.756105776171816957e-04
2.305716170000000147e+03	-3.558953082931221035e-04
2.305746310000000449e+03	-3.461801334697922616e-04
2.305776440000000548e+03	-3.364648641457287925e-04
2.305806580000000395e+03	-3.367496893223881349e-04
2.305836710000000494e+03	-3.320344199983366051e-04
2.305866840000000138e+03	-3.173191506742681356e-04
2.305896980000000440e+03	-2.976039758509352318e-04
2.305927110000000539e+03	-2.728887065268845169e-04
2.305957240000000183e+03	-2.481734372028129854e-04
2.305987380000000485e+03	-2.334582623794781431e-04
2.306017510000000129e+03	-2.387429930554157975e-04
2.306047650000000431e+03	-2.590278182320812639e-04
2.306077780000000530e+03	-2.793125489080269808e-04
2.306107910000000174e+03	-2.945972795839607583e-04
2.306138050000000476e+03	-2.948821047606270396e-04
2.306168180000000575e+03	-2.751668354365674474e-04
2.306198320000000422e+03	-2.504516606132295431e-04
2.306228450000000521e+03	-2.307363912891699509e-04
2.306258580000000165e+03	-2.310211219651095438e-04
2.306288720000000467e+03	-2.613059471417780721e-04
2.306318850000000566e+03	-3.215906778177152203e-04
2.306348980000000211e+03	-3.918754084936554305e-04
2.306379120000000512e+03	-4.471602336703212055e-04
2.306409250000000156e+03	-4.724449643462580450e-04
2.306439390000000458e+03	-4.527297895229251412e-04
2.306469520000000557e+03	-4.030145201988702408e-04
2.306499650000000202e+03	-3.382992508748072780e-04
2.306529790000000503e+03	-2.785840760514760039e-04
2.306559920000000147e+03	-2.488688067274064109e-04
2.306590060000000449e+03	-2.541536319040707537e-04
2.306620190000000548e+03	-2.794383625800145321e-04
2.306650320000000193e+03	-3.097230932559494332e-04
2.306680460000000494e+03	-3.300079184326148996e-04
2.306710590000000138e+03	-3.202926491085514304e-04
2.306740720000000238e+03	-2.905773797844957151e-04
2.306770860000000539e+03	-2.508622049611566873e-04
2.306800990000000183e+03	-2.211469356370940331e-04
2.306831130000000485e+03	-2.164317608137622528e-04
2.306861260000000129e+03	-2.417164914896990924e-04
2.306891390000000229e+03	-2.820012221656439944e-04
2.306921530000000530e+03	-3.272860473423067074e-04
2.306951660000000174e+03	-3.625707780182466089e-04
2.306981790000000274e+03	-3.678555086941842633e-04
2.307011930000000575e+03	-3.481403338708513595e-04
2.307042060000000220e+03	-3.084250645467925822e-04
2.307072200000000521e+03	-2.687098897234604933e-04
2.307102330000000165e+03	-2.339946203993997775e-04
2.307132460000000265e+03	-2.242793510753363084e-04
2.307162600000000566e+03	-2.345641762520056517e-04
2.307192730000000211e+03	-2.648489069279336139e-04
2.307222870000000512e+03	-3.051337321046052042e-04
2.307253000000000156e+03	-3.454184627805431673e-04
2.307283130000000256e+03	-3.757031934564850073e-04
2.307313270000000557e+03	-3.909880186331454732e-04
2.307343400000000202e+03	-3.962727493090831277e-04
2.307373530000000301e+03	-3.865574799850265975e-04
2.307403670000000147e+03	-3.668423051616867547e-04
2.307433800000000247e+03	-3.521270358376252241e-04
2.307463940000000548e+03	-3.374118610142903818e-04
2.307494070000000193e+03	-3.326965916902319131e-04
2.307524200000000292e+03	-3.329813223661715060e-04
2.307554340000000138e+03	-3.432661475428408493e-04
2.307584470000000238e+03	-3.485508782187785037e-04
2.307614600000000337e+03	-3.488356088947180966e-04
2.307644740000000183e+03	-3.441204340713863163e-04
2.307674870000000283e+03	-3.244051647473197852e-04
2.307705010000000129e+03	-3.046899899239868814e-04
2.307735140000000229e+03	-2.899747205999322897e-04
2.307765270000000328e+03	-2.802594512758688206e-04
2.307795410000000174e+03	-2.905442764525312249e-04
2.307825540000000274e+03	-3.058290071284719414e-04
2.307855680000000575e+03	-3.361138323051404697e-04
2.307885810000000220e+03	-3.613985629810703704e-04
2.307915940000000319e+03	-3.766832936570180257e-04
2.307946080000000165e+03	-3.769681188336704292e-04
2.307976210000000265e+03	-3.572528495096177759e-04
2.308006340000000364e+03	-3.325375801855601221e-04
2.308036480000000211e+03	-3.078224053622152789e-04
2.308066610000000310e+03	-2.881071360381626256e-04
2.308096750000000156e+03	-2.783919612148258449e-04
2.308126880000000256e+03	-2.836766918907634993e-04
2.308157010000000355e+03	-2.939614225667061542e-04
2.308187150000000202e+03	-2.992462477433704970e-04
2.308217280000000301e+03	-2.945309784193120284e-04
2.308247420000000147e+03	-2.748158035959721857e-04
2.308277550000000247e+03	-2.501005342719145319e-04
2.308307680000000346e+03	-2.253852649478568781e-04
2.308337820000000193e+03	-2.156700901245200974e-04
2.308367950000000292e+03	-2.309548208004608139e-04
2.308398080000000391e+03	-2.612395514764026538e-04
2.308428220000000238e+03	-3.015243766530673053e-04
2.308458350000000337e+03	-3.368091073290072068e-04
2.308488490000000183e+03	-3.570939325056657343e-04
2.308518620000000283e+03	-3.573786631816122661e-04
2.308548750000000382e+03	-3.426633938575507354e-04
2.308578890000000229e+03	-3.229482190342108927e-04
2.308609020000000328e+03	-3.082329497101493621e-04
2.308639150000000427e+03	-2.985176803860997707e-04
2.308669290000000274e+03	-3.038025055627571747e-04
2.308699420000000373e+03	-3.140872362386928907e-04
2.308729560000000220e+03	-3.193720614153572335e-04
2.308759690000000319e+03	-3.146567920912918259e-04
2.308789820000000418e+03	-3.049415227672422346e-04
2.308819960000000265e+03	-2.902263479439004534e-04
2.308850090000000364e+03	-2.805110786198369843e-04
2.308880230000000211e+03	-2.757959037965052040e-04
2.308910360000000310e+03	-2.760806344724447969e-04
2.308940490000000409e+03	-2.863653651483874518e-04
2.308970630000000256e+03	-2.916501903250517946e-04
2.309000760000000355e+03	-2.919349210009913875e-04
2.309030890000000454e+03	-2.922196516769309804e-04
2.309061030000000301e+03	-2.875044768535992001e-04
2.309091160000000400e+03	-2.827892075295337926e-04
2.309121300000000247e+03	-2.780740327061950734e-04
2.309151430000000346e+03	-2.733587633821435436e-04
2.309181560000000445e+03	-2.736434940580831365e-04
2.309211700000000292e+03	-2.689283192347444174e-04
2.309241830000000391e+03	-2.692130499106909491e-04
2.309271960000000490e+03	-2.744977805866286036e-04
2.309302100000000337e+03	-2.847826057632840691e-04
2.309332230000000436e+03	-3.100673364392347864e-04
2.309362370000000283e+03	-3.353521616158844365e-04
2.309392500000000382e+03	-3.656368922918332154e-04
2.309422630000000481e+03	-3.859216229677719934e-04
2.309452770000000328e+03	-3.862064481444313357e-04
2.309482900000000427e+03	-3.764911788203748055e-04
2.309513040000000274e+03	-3.467760039970388397e-04
2.309543170000000373e+03	-3.170607346729761855e-04
2.309573300000000472e+03	-2.923454653489185318e-04
2.309603440000000319e+03	-2.726302905255856279e-04
2.309633570000000418e+03	-2.679150212015202204e-04
2.309663700000000517e+03	-2.731997518774648137e-04
2.309693840000000364e+03	-2.884845770541252796e-04
2.309723970000000463e+03	-3.087693077300709965e-04
2.309754110000000310e+03	-3.340541329067345244e-04
2.309784240000000409e+03	-3.543388635826733024e-04
2.309814370000000508e+03	-3.696235942586140188e-04
2.309844510000000355e+03	-3.749084194352783617e-04
2.309874640000000454e+03	-3.701931501112198930e-04
2.309904780000000301e+03	-3.504779752878800503e-04
2.309934910000000400e+03	-3.357627059638254585e-04
2.309965040000000499e+03	-3.210474366397639279e-04
2.309995180000000346e+03	-3.213322618164232702e-04
2.310025310000000445e+03	-3.366169924923639867e-04
2.310055440000000544e+03	-3.569017231683097036e-04
2.310085580000000391e+03	-3.721865483449632306e-04
2.310115710000000490e+03	-3.674712790209117008e-04
2.310145850000000337e+03	-3.477561041975649192e-04
2.310175980000000436e+03	-3.080408348735061419e-04
2.310206110000000535e+03	-2.583255655494512415e-04
2.310236250000000382e+03	-2.286103907261152757e-04
2.310266380000000481e+03	-2.188951214020518066e-04
2.310296510000000580e+03	-2.391798520779975235e-04
2.310326650000000427e+03	-2.794646772546621749e-04
2.310356780000000526e+03	-3.247494079305981995e-04
2.310386920000000373e+03	-3.550342331072667279e-04
2.310417050000000472e+03	-3.603189637832043823e-04
2.310447180000000571e+03	-3.456036944591428517e-04
2.310477320000000418e+03	-3.208885196358118863e-04
2.310507450000000517e+03	-3.011732503117522941e-04
2.310537590000000364e+03	-3.014580754884116365e-04
2.310567720000000463e+03	-3.117428061643542914e-04
2.310597850000000562e+03	-3.320275368402930694e-04
2.310627990000000409e+03	-3.423123620169554737e-04
2.310658120000000508e+03	-3.275970926929008820e-04
2.310688250000000153e+03	-2.928818233688332273e-04
2.310718390000000454e+03	-2.481666485455030768e-04
2.310748520000000553e+03	-2.084513792214442995e-04
2.310778660000000400e+03	-1.887362043980975179e-04
2.310808790000000499e+03	-2.040209350740451733e-04
2.310838920000000144e+03	-2.493056657499811979e-04
2.310869060000000445e+03	-3.045904909266469729e-04
2.310899190000000544e+03	-3.498752216025899364e-04
2.310929330000000391e+03	-3.751600467792534643e-04
2.310959460000000490e+03	-3.754447774551930572e-04
2.310989590000000135e+03	-3.557295081311265261e-04
2.311019730000000436e+03	-3.310143333077955607e-04
2.311049860000000535e+03	-3.062990639837379070e-04
2.311079990000000180e+03	-2.965837946596744379e-04
2.311110130000000481e+03	-2.968686198363407192e-04
2.311140260000000580e+03	-3.071533505122833740e-04
2.311170400000000427e+03	-3.124381756889477169e-04
2.311200530000000526e+03	-3.127229063648873097e-04
2.311230660000000171e+03	-3.030076370408238406e-04
2.311260800000000472e+03	-2.932924622174939988e-04
2.311290930000000571e+03	-2.835771928934305297e-04
2.311321060000000216e+03	-2.738619235693739995e-04
2.311351200000000517e+03	-2.741467487460333419e-04
2.311381330000000162e+03	-2.744314794219729348e-04
2.311411470000000463e+03	-2.747163045986392160e-04
2.311441600000000562e+03	-2.750010352745788089e-04
2.311471730000000207e+03	-2.852857659505145249e-04
2.311501870000000508e+03	-2.955705911271769293e-04
2.311532000000000153e+03	-3.108553218031176457e-04
2.311562140000000454e+03	-3.311401469797831121e-04
2.311592270000000553e+03	-3.514248776557218901e-04
2.311622400000000198e+03	-3.617096083316576061e-04
2.311652540000000499e+03	-3.669944335083288878e-04
2.311682670000000144e+03	-3.672791641842684807e-04
2.311712800000000243e+03	-3.575638948602050116e-04
2.311742940000000544e+03	-3.528487200368732313e-04
2.311773070000000189e+03	-3.431334507128097622e-04
2.311803210000000490e+03	-3.434182758894760434e-04
2.311833340000000135e+03	-3.437030065654156363e-04
2.311863470000000234e+03	-3.389877372413571677e-04
2.311893610000000535e+03	-3.242725624180223254e-04
2.311923740000000180e+03	-3.095572930939607947e-04
2.311953870000000279e+03	-2.848420237699031410e-04
2.311984010000000580e+03	-2.701268489465682987e-04
2.312014140000000225e+03	-2.604115796225048296e-04
2.312044280000000526e+03	-2.706964047991672340e-04
2.312074410000000171e+03	-3.009811354751021351e-04
2.312104540000000270e+03	-3.362658661510489755e-04
2.312134680000000571e+03	-3.715506913277155654e-04
2.312164810000000216e+03	-3.968354220036454660e-04
2.312194950000000517e+03	-3.971202471803117473e-04
2.312225080000000162e+03	-3.724049778562540935e-04
2.312255210000000261e+03	-3.276897085321903158e-04
2.312285350000000562e+03	-2.829745337088601653e-04
2.312315480000000207e+03	-2.482592643847994496e-04
2.312345610000000306e+03	-2.385439950607359805e-04
2.312375750000000153e+03	-2.588288202374014468e-04
2.312405880000000252e+03	-2.941135509133413484e-04
2.312436020000000553e+03	-3.343983760900129387e-04
2.312466150000000198e+03	-3.646831067659478398e-04
2.312496280000000297e+03	-3.699678374418854943e-04
2.312526420000000144e+03	-3.552526626185506520e-04
2.312556550000000243e+03	-3.305373932944929982e-04
2.312586690000000544e+03	-3.058222184711620328e-04
